dominant_peer_ratio,seed,policy_id,total_requests,mean_latency_ms,migration_count,self_service_fraction,mean_remote_rtt_ms,total_served_ms,total_migration_rtt_ms,combined_ms_alpha1
0.25,7,static,2971,114.869137,0,0.045776,118.283671,341276.207390,0.000000,341276.207390
0.25,7,nearest,2971,107.130862,5,0.059239,111.750910,318285.792242,470.237830,318756.030072
0.25,7,proposed_d0.0,2971,99.649205,658,0.123864,111.454395,296057.789102,74771.323536,370829.112638
0.25,7,proposed_d0.25,2971,100.317589,399,0.112757,110.812427,298043.556266,44551.745108,342595.301374
0.25,7,proposed_d1.0,2971,100.902341,279,0.100640,109.969632,299780.855620,30198.348366,329979.203986
0.25,7,lowest_rtt_w10,2971,90.004584,1029,0.065634,94.186462,267403.618656,74155.897752,341559.516408
0.25,7,lowest_rtt_w20,2971,89.548496,667,0.064288,93.563519,266048.583025,48753.945147,314802.528172
0.25,7,lowest_rtt_w50,2971,91.616931,403,0.052508,94.583269,272193.902716,30054.449216,302248.351932
0.25,7,lowest_rtt_w100,2971,89.724526,232,0.057893,93.115243,266571.565336,18021.932417,284593.497753
0.25,7,oracle_a1,2971,32.221926,1502,0.320094,44.450169,95731.341394,51825.242410,147556.583804
0.25,8,static,2983,93.794995,0,0.053302,96.963339,279790.470726,0.000000,279790.470726
0.25,8,nearest,2983,96.216994,5,0.057325,99.946406,287015.293658,463.236040,287478.529698
0.25,8,proposed_d0.0,2983,91.675526,673,0.127053,102.727378,273468.092975,67420.560945,340888.653920
0.25,8,proposed_d0.25,2983,92.273711,367,0.119008,102.468219,275252.479143,36895.762345,312148.241488
0.25,8,proposed_d1.0,2983,93.166376,264,0.105934,101.968242,277915.300160,26408.067020,304323.367180
0.25,8,lowest_rtt_w10,2983,78.502038,900,0.062689,81.618591,234171.579995,62813.331655,296984.911650
0.25,8,lowest_rtt_w20,2983,75.767758,516,0.061348,78.589008,226015.222187,37833.482935,263848.705122
0.25,8,lowest_rtt_w50,2983,74.414721,224,0.048944,76.141386,221979.113117,19693.622733,241672.735850
0.25,8,lowest_rtt_w100,2983,73.062281,136,0.046933,74.561655,217944.784539,12070.946220,230015.730759
0.25,8,oracle_a1,2983,27.421539,1481,0.255112,34.128016,81798.450967,37192.750526,118991.201493
0.25,9,static,2932,92.869238,0,0.051160,95.768729,272292.604893,0.000000,272292.604893
0.25,9,nearest,2932,107.521016,5,0.042974,110.259308,315251.618748,440.799752,315692.418500
0.25,9,proposed_d0.0,2932,91.010245,632,0.127899,102.064152,266842.037626,66165.037884,333007.075510
0.25,9,proposed_d0.25,2932,90.680026,367,0.123124,101.131792,265873.836111,36718.844684,302592.680795
0.25,9,proposed_d1.0,2932,91.789098,275,0.111528,101.060129,269125.635634,27462.884898,296588.520532
0.25,9,lowest_rtt_w10,2932,81.508333,980,0.077763,86.212438,238982.431918,67643.499462,306625.931380
0.25,9,lowest_rtt_w20,2932,80.016022,596,0.067531,83.666048,234606.975203,40795.097873,275402.073076
0.25,9,lowest_rtt_w50,2932,80.407570,345,0.051501,82.664867,235754.994792,23446.978967,259201.973759
0.25,9,lowest_rtt_w100,2932,79.920138,172,0.054229,82.387971,234325.844867,11300.780851,245626.625718
0.25,9,oracle_a1,2932,26.761416,1477,0.292292,34.988179,78464.472002,41486.494119,119950.966121
0.25,10,static,3006,102.014224,0,0.053227,105.636949,306654.757012,0.000000,306654.757012
0.25,10,nearest,3006,87.721038,5,0.045908,89.845691,263689.440802,428.686323,264118.127125
0.25,10,proposed_d0.0,3006,92.563110,710,0.116766,102.535861,278244.710054,71921.263444,350165.973498
0.25,10,proposed_d0.25,3006,94.014919,393,0.108450,103.207778,282608.845387,41951.922209,324560.767596
0.25,10,proposed_d1.0,3006,94.051186,275,0.094810,101.692710,282717.864251,28855.448202,311573.312453
0.25,10,lowest_rtt_w10,3006,75.631192,872,0.066866,78.907438,227347.363263,52231.401709,279578.764972
0.25,10,lowest_rtt_w20,3006,72.049378,490,0.060546,74.563892,216580.430593,27967.335577,244547.766170
0.25,10,lowest_rtt_w50,3006,71.177939,248,0.052562,73.015760,213960.884943,12246.193209,226207.078152
0.25,10,lowest_rtt_w100,3006,71.443563,208,0.060546,73.919033,214759.349276,11014.673299,225774.022575
0.25,10,oracle_a1,3006,29.627710,1316,0.299734,39.453157,89060.896517,41515.673293,130576.569810
0.25,11,static,3002,104.098791,0,0.047302,107.168032,312504.572016,0.000000,312504.572016
0.25,11,nearest,3002,99.585033,39,0.054630,103.224196,298954.268590,5006.591899,303960.860489
0.25,11,proposed_d0.0,3002,91.956048,675,0.126582,102.993157,276052.057441,64136.458047,340188.515488
0.25,11,proposed_d0.25,3002,92.006106,375,0.123251,102.658940,276202.329120,36723.390949,312925.720069
0.25,11,proposed_d1.0,3002,93.871391,274,0.113591,103.644462,281801.914535,27843.259457,309645.173992
0.25,11,lowest_rtt_w10,3002,87.045017,1051,0.073284,91.770360,261309.141511,77067.636998,338376.778509
0.25,11,lowest_rtt_w20,3002,84.212316,654,0.062958,87.736001,252805.371344,44213.647699,297019.019043
0.25,11,lowest_rtt_w50,3002,87.167672,418,0.046636,89.333805,261677.350006,26706.335840,288383.685846
0.25,11,lowest_rtt_w100,3002,86.808333,264,0.055963,89.835785,260598.614669,15651.940151,276250.554820
0.25,11,oracle_a1,3002,27.067685,1576,0.279813,34.807212,81257.191657,46408.893685,127666.085342
0.25,12,static,3026,100.049279,0,0.049901,103.198998,302749.119656,0.000000,302749.119656
0.25,12,nearest,3026,111.486745,5,0.039987,114.047122,337358.889604,705.318650,338064.208254
0.25,12,proposed_d0.0,3026,93.043868,690,0.120621,103.532035,281550.745034,72294.931684,353845.676718
0.25,12,proposed_d0.25,3026,92.668545,383,0.116656,102.642356,280415.018271,38547.842524,318962.860795
0.25,12,proposed_d1.0,3026,93.439263,280,0.102445,101.875998,282747.211003,27842.092959,310589.303962
0.25,12,lowest_rtt_w10,3026,80.276405,971,0.075017,84.624652,242916.401956,65018.073501,307934.475457
0.25,12,lowest_rtt_w20,3026,79.354025,639,0.070720,83.240853,240125.279533,40619.946768,280745.226301
0.25,12,lowest_rtt_w50,3026,80.708578,389,0.061467,83.863435,244224.156044,25536.946598,269761.102642
0.25,12,lowest_rtt_w100,3026,79.155181,231,0.058163,81.919852,239523.577344,20070.524290,259594.101634
0.25,12,oracle_a1,3026,25.346942,1598,0.250165,31.136115,76699.846012,37004.920833,113704.766845
0.25,13,static,3014,94.436721,0,0.053417,97.653094,284632.277918,0.000000,284632.277918
0.25,13,nearest,3014,101.882460,23,0.046782,104.784454,307073.735384,3206.880352,310280.615736
0.25,13,proposed_d0.0,3014,89.471915,639,0.135700,101.205510,269668.353265,65591.928741,335260.282006
0.25,13,proposed_d0.25,3014,90.642165,352,0.127737,101.623235,273195.484347,34685.667267,307881.151614
0.25,13,proposed_d1.0,3014,92.728904,255,0.115461,102.571987,279484.917279,24480.749999,303965.667278
0.25,13,lowest_rtt_w10,3014,85.044784,1074,0.071334,89.423715,256324.977757,73589.822031,329914.799788
0.25,13,lowest_rtt_w20,3014,83.656939,683,0.064366,87.274474,252142.015444,46802.433042,298944.448486
0.25,13,lowest_rtt_w50,3014,85.932705,466,0.054413,88.762517,259001.172311,29927.906989,288929.079300
0.25,13,lowest_rtt_w100,3014,84.843012,295,0.055408,87.702437,255716.838501,19870.749420,275587.587921
0.25,13,oracle_a1,3014,26.283562,1612,0.288653,34.137433,79218.655742,40335.516816,119554.172558
0.25,14,static,3050,100.414085,0,0.052459,103.862615,306262.958690,0.000000,306262.958690
0.25,14,nearest,3050,110.878444,5,0.052787,114.946090,338179.255406,534.284486,338713.539892
0.25,14,proposed_d0.0,3050,98.311348,658,0.123934,109.936232,299849.612540,72773.652052,372623.264592
0.25,14,proposed_d0.25,3050,99.045767,379,0.114754,109.625773,302089.588178,41076.175390,343165.763568
0.25,14,proposed_d1.0,3050,100.291567,268,0.104918,109.812923,305889.279041,29575.550927,335464.829968
0.25,14,lowest_rtt_w10,3050,92.363872,1061,0.077705,97.977180,281709.808692,88347.476096,370057.284788
0.25,14,lowest_rtt_w20,3050,92.390991,633,0.075738,97.797986,281792.523430,51899.763040,333692.286470
0.25,14,lowest_rtt_w50,3050,91.282912,365,0.070492,96.053927,278412.882384,28871.045536,307283.927920
0.25,14,lowest_rtt_w100,3050,91.582969,264,0.064918,95.802264,279328.056293,17847.381410,297175.437703
0.25,14,oracle_a1,3050,30.287395,1663,0.291148,39.905900,92376.555854,51011.549735,143388.105589
0.25,15,static,3022,101.312535,0,0.051952,104.754793,306166.481542,0.000000,306166.481542
0.25,15,nearest,3022,111.363814,4,0.047320,114.795918,336541.446833,590.155156,337131.601989
0.25,15,proposed_d0.0,3022,92.417172,658,0.132363,104.210791,279284.693481,66434.461042,345719.154523
0.25,15,proposed_d0.25,3022,93.966885,366,0.126075,105.234353,283967.926131,37891.280113,321859.206244
0.25,15,proposed_d1.0,3022,95.344906,264,0.112177,105.139138,288132.307088,27188.687704,315320.994792
0.25,15,lowest_rtt_w10,3022,80.142068,928,0.063534,83.443579,242189.329109,63524.637212,305713.966321
0.25,15,lowest_rtt_w20,3022,79.741504,540,0.065189,83.162770,240978.824709,35500.323643,276479.148352
0.25,15,lowest_rtt_w50,3022,79.851262,357,0.062541,83.045010,241310.513336,22472.266107,263782.779443
0.25,15,lowest_rtt_w100,3022,78.662633,188,0.058240,81.403541,237718.476362,10886.936496,248605.412858
0.25,15,oracle_a1,3022,28.162006,1466,0.316347,38.267948,85105.580935,40233.555603,125339.136538
0.25,16,static,3097,90.475705,0,0.052632,93.391022,280203.259408,0.000000,280203.259408
0.25,16,nearest,3097,93.790994,5,0.055861,97.221856,290470.707248,504.173724,290974.880972
0.25,16,proposed_d0.0,3097,88.039463,644,0.148531,101.048243,272658.216216,64428.051317,337086.267533
0.25,16,proposed_d0.25,3097,88.545042,366,0.135938,100.160685,274223.993986,35617.998498,309841.992484
0.25,16,proposed_d1.0,3097,90.554909,247,0.120116,100.643873,280448.552790,23850.910047,304299.462837
0.25,16,lowest_rtt_w10,3097,81.059905,1052,0.078463,85.791354,251042.525513,81383.087696,332425.613209
0.25,16,lowest_rtt_w20,3097,79.593784,659,0.063933,82.893394,246501.949952,49284.554549,295786.504501
0.25,16,lowest_rtt_w50,3097,81.397847,382,0.064579,84.879231,252089.132803,29465.933356,281555.066159
0.25,16,lowest_rtt_w100,3097,82.010676,224,0.061027,85.210820,253987.063159,14399.031331,268386.094490
0.25,16,oracle_a1,3097,24.595990,1622,0.314175,32.947166,76173.779660,44978.996885,121152.776545
0.25,17,static,2945,115.343564,0,0.049915,119.298355,339686.796243,0.000000,339686.796243
0.25,17,nearest,2945,89.720495,4,0.048217,92.164416,264226.858404,392.637675,264619.496079
0.25,17,proposed_d0.0,2945,88.520778,640,0.134805,100.001448,260693.690285,64237.016888,324930.707173
0.25,17,proposed_d0.25,2945,89.829740,361,0.124278,100.294139,264548.585240,37236.294345,301784.879585
0.25,17,proposed_d1.0,2945,90.498483,261,0.117148,100.241551,266518.033236,26748.878443,293266.911679
0.25,17,lowest_rtt_w10,2945,73.633345,907,0.068591,76.908568,216850.200932,51027.710617,267877.911549
0.25,17,lowest_rtt_w20,2945,71.024631,555,0.058065,73.279575,209167.539764,31418.579320,240586.119084
0.25,17,lowest_rtt_w50,2945,68.989796,227,0.052292,70.686116,203174.949331,11562.046200,214736.995531
0.25,17,lowest_rtt_w100,2945,68.400592,151,0.052971,70.114645,201439.744123,7024.246690,208463.990813
0.25,17,oracle_a1,2945,27.919699,1392,0.282173,36.108568,82223.512434,35077.691267,117301.203701
0.25,18,static,3040,103.294983,0,0.052303,106.885369,314016.747900,0.000000,314016.747900
0.25,18,nearest,3040,101.740731,40,0.051316,105.135861,309291.823681,6346.862802,315638.686483
0.25,18,proposed_d0.0,3040,93.185016,664,0.128289,104.604697,283282.447860,68025.609677,351308.057537
0.25,18,proposed_d0.25,3040,92.485487,359,0.125329,103.450877,281155.880944,38283.822928,319439.703872
0.25,18,proposed_d1.0,3040,93.252303,271,0.115461,103.163631,283487.002457,27912.224799,311399.227256
0.25,18,lowest_rtt_w10,3040,83.394024,1053,0.066776,87.218129,253517.832781,68975.884666,322493.717447
0.25,18,lowest_rtt_w20,3040,80.344495,630,0.072697,84.486436,244247.264155,37097.313079,281344.577234
0.25,18,lowest_rtt_w50,3040,80.571545,408,0.065789,84.104752,244937.496720,22838.359120,267775.855840
0.25,18,lowest_rtt_w100,3040,80.252483,208,0.061842,83.410781,243967.548347,11372.383938,255339.932285
0.25,18,oracle_a1,3040,24.597733,1643,0.272039,31.042525,74777.106954,40219.060451,114996.167405
0.25,19,static,2979,107.651287,0,0.051024,111.331866,320693.184223,0.000000,320693.184223
0.25,19,nearest,2979,102.963640,16,0.048338,106.091952,306728.683954,686.408051,307415.092005
0.25,19,proposed_d0.0,2979,96.884057,649,0.131588,109.261541,288617.606482,71384.089175,360001.695657
0.25,19,proposed_d0.25,2979,98.274295,366,0.124874,110.011938,292759.123600,40567.997178,333327.120778
0.25,19,proposed_d1.0,2979,99.595754,252,0.115475,110.336908,296695.751622,28914.334686,325610.086308
0.25,19,lowest_rtt_w10,2979,82.647859,940,0.074186,87.110214,246207.970750,61838.930237,308046.900987
0.25,19,lowest_rtt_w20,2979,78.136891,495,0.059752,80.975294,232769.797631,30585.415135,263355.212766
0.25,19,lowest_rtt_w50,2979,74.316710,147,0.052702,76.340000,221389.480401,7568.547909,228958.028310
0.25,19,lowest_rtt_w100,2979,72.298996,61,0.053038,74.236338,215378.709363,2916.809803,218295.519166
0.25,19,oracle_a1,2979,25.326441,1678,0.251091,31.147229,75447.468428,37780.708915,113228.177343
0.25,20,static,3045,104.126646,0,0.046962,107.159075,317065.636409,0.000000,317065.636409
0.25,20,nearest,3045,104.628494,33,0.051232,108.170220,318593.764584,2949.911125,321543.675709
0.25,20,proposed_d0.0,3045,93.149687,675,0.124138,104.068540,283640.796776,69580.561706,353221.358482
0.25,20,proposed_d0.25,3045,93.983834,363,0.118227,104.316862,286180.773948,36604.724692,322785.498640
0.25,20,proposed_d1.0,3045,95.939555,261,0.103448,104.778735,292135.945820,27037.397696,319173.343516
0.25,20,lowest_rtt_w10,3045,85.117534,1007,0.071264,89.495364,259182.889776,83772.926479,342955.816255
0.25,20,lowest_rtt_w20,3045,84.735326,661,0.069294,88.895225,258019.067535,53081.840854,311100.908389
0.25,20,lowest_rtt_w50,3045,86.160502,388,0.058456,89.385675,262358.729464,32544.107132,294902.836596
0.25,20,lowest_rtt_w100,3045,83.783872,226,0.051560,86.229879,255121.890005,21220.500769,276342.390774
0.25,20,oracle_a1,3045,29.448732,1437,0.306076,39.555792,89671.387667,44775.655294,134447.042961
0.25,21,static,3058,107.918034,0,0.051341,111.650240,330013.346729,0.000000,330013.346729
0.25,21,nearest,3058,98.298303,22,0.048398,101.195948,300596.209336,1493.935382,302090.144718
0.25,21,proposed_d0.0,3058,91.751716,630,0.134402,103.687476,280576.748022,62697.270829,343274.018851
0.25,21,proposed_d0.25,3058,92.874344,357,0.124591,103.807899,284009.744694,36656.583574,320666.328268
0.25,21,proposed_d1.0,3058,95.164811,267,0.111838,104.896167,291013.990528,27732.587378,318746.577906
0.25,21,lowest_rtt_w10,3058,84.810265,1028,0.066710,88.729429,259349.791590,75047.774587,334397.566177
0.25,21,lowest_rtt_w20,3058,83.822621,705,0.063767,87.395590,256329.575145,45902.625891,302232.201036
0.25,21,lowest_rtt_w50,3058,86.198114,429,0.053630,88.969535,263593.833023,28724.267092,292318.100115
0.25,21,lowest_rtt_w100,3058,85.967629,304,0.051014,88.481396,262889.009803,20274.167855,283163.177658
0.25,21,oracle_a1,3058,28.023923,1503,0.285154,36.404920,85697.155501,42931.811244,128628.966745
0.25,22,static,3009,98.721863,0,0.050847,101.903391,297054.084747,0.000000,297054.084747
0.25,22,nearest,3009,98.372503,6,0.048521,101.287063,296002.862049,591.783727,296594.645776
0.25,22,proposed_d0.0,3009,95.872424,695,0.120638,106.750613,288480.123100,70601.250137,359081.373237
0.25,22,proposed_d0.25,3009,96.125524,381,0.115985,106.475076,289241.701289,40191.895125,329433.596414
0.25,22,proposed_d1.0,3009,97.654454,261,0.104686,106.838995,293842.251599,28283.511830,322125.763429
0.25,22,lowest_rtt_w10,3009,86.032697,1007,0.068129,90.176315,258872.386533,73848.458009,332720.844542
0.25,22,lowest_rtt_w20,3009,84.337528,644,0.058491,87.452743,253771.622166,49597.103011,303368.725177
0.25,22,lowest_rtt_w50,3009,85.022204,323,0.046195,87.043140,255831.810870,25904.454401,281736.265271
0.25,22,lowest_rtt_w100,3009,85.481690,229,0.057162,88.542970,257214.406123,19327.778325,276542.184448
0.25,22,oracle_a1,3009,25.784865,1758,0.261881,32.223620,77586.659026,44615.464208,122202.123234
0.25,23,static,3060,100.233392,0,0.051307,103.546049,306714.180975,0.000000,306714.180975
0.25,23,nearest,3060,94.841549,5,0.052941,98.031449,290215.140232,496.613844,290711.754076
0.25,23,proposed_d0.0,3060,89.392210,604,0.139869,101.603405,273540.162633,62527.867654,336068.030287
0.25,23,proposed_d0.25,3060,91.926981,365,0.126144,102.908214,281296.563140,37721.883028,319018.446168
0.25,23,proposed_d1.0,3060,93.893296,275,0.114052,103.723160,287313.486625,29082.590254,316396.076879
0.25,23,lowest_rtt_w10,3060,80.142620,1005,0.067320,83.782907,245236.415768,70693.954451,315930.370219
0.25,23,lowest_rtt_w20,3060,78.257570,629,0.056209,80.799226,239468.165675,41530.897724,280999.063399
0.25,23,lowest_rtt_w50,3060,76.069591,252,0.054575,78.345298,232772.947169,16375.737016,249148.684185
0.25,23,lowest_rtt_w100,3060,75.749108,127,0.057190,78.222624,231792.270213,9448.688498,241240.958711
0.25,23,oracle_a1,3060,26.287112,1492,0.324510,35.954796,80438.563026,42344.635180,122783.198206
0.25,24,static,2894,98.791733,0,0.046303,101.491042,285903.274566,0.000000,285903.274566
0.25,24,nearest,2894,96.315513,44,0.050449,99.326453,278737.093763,2513.103998,281250.197761
0.25,24,proposed_d0.0,2894,92.355815,621,0.127160,103.519291,267277.729605,66215.455225,333493.184830
0.25,24,proposed_d0.25,2894,93.049695,354,0.115757,102.969057,269285.817194,37806.290598,307092.107792
0.25,24,proposed_d1.0,2894,94.984717,264,0.100207,103.340157,274885.769752,28157.473524,303043.243276
0.25,24,lowest_rtt_w10,2894,86.471827,1042,0.076019,91.421640,250249.466234,75705.998896,325955.465130
0.25,24,lowest_rtt_w20,2894,85.728991,706,0.064962,89.546083,248099.700135,49284.834709,297384.534844
0.25,24,lowest_rtt_w50,2894,86.046180,384,0.063580,89.752636,249017.644541,27277.369524,276295.014065
0.25,24,lowest_rtt_w100,2894,88.412279,293,0.066344,92.552604,255865.136470,19945.339766,275810.476236
0.25,24,oracle_a1,2894,28.019834,1423,0.344160,39.674078,81089.399230,46556.107810,127645.507040
0.25,25,static,2903,99.162503,0,0.038581,101.061536,287868.746399,0.000000,287868.746399
0.25,25,nearest,2903,95.473917,5,0.049259,98.316949,277160.780432,444.651086,277605.431518
0.25,25,proposed_d0.0,2903,92.248656,657,0.123321,102.943751,267797.847037,66970.394968,334768.242005
0.25,25,proposed_d0.25,2903,92.099108,366,0.119532,102.330872,267363.709584,35870.610236,303234.319820
0.25,25,proposed_d1.0,2903,94.190395,272,0.104375,102.934122,273434.716488,27726.567798,301161.284286
0.25,25,lowest_rtt_w10,2903,83.001979,1021,0.070272,87.124396,240954.745405,70511.236621,311465.982026
0.25,25,lowest_rtt_w20,2903,82.494316,664,0.067861,86.354397,239480.999517,43826.723168,283307.722685
0.25,25,lowest_rtt_w50,2903,79.810628,312,0.053393,82.199510,231690.254510,20210.437216,251900.691726
0.25,25,lowest_rtt_w100,2903,81.269730,199,0.048226,83.286293,235926.026438,11032.570416,246958.596854
0.25,25,oracle_a1,2903,27.225742,1445,0.320703,37.135055,79036.329429,42417.577766,121453.907195
