sweep,knob_name,knob_value,seed,policy_id,total_requests,migration_count,total_served_ms,total_migration_rtt_ms,mean_migration_rtt_ms,migration_bytes_total,mean_migration_bytes_per_migration,combined_ms_alpha0.5,combined_ms_alpha1,combined_ms_alpha2
ambiguity,dominant_peer_ratio,0.85,9,engagement_g00_d0.5,2932,150,145704.199990,14441.497423,96.276649,614400,4096.000000,152924.948701,160145.697413,174587.194836
ambiguity,dominant_peer_ratio,0.85,9,engagement_g00_d1.0,2932,150,157835.589723,14441.497423,96.276649,614400,4096.000000,165056.338434,172277.087146,186718.584569
ambiguity,dominant_peer_ratio,0.85,9,engagement_g00_d2.0,2932,150,180567.834236,14441.497423,96.276649,614400,4096.000000,187788.582947,195009.331659,209450.829082
ambiguity,dominant_peer_ratio,0.85,9,engagement_g00_d5.0,2932,150,249025.971816,14441.497423,96.276649,614400,4096.000000,256246.720527,263467.469239,277908.966662
ambiguity,dominant_peer_ratio,0.85,9,engagement_g00_d10.0,2932,54,290413.249023,5624.197741,104.151810,221184,4096.000000,293225.347894,296037.446764,301661.644505
ambiguity,dominant_peer_ratio,0.85,9,engagement_g05_d0.0,2932,150,124780.407191,14441.497423,96.276649,614400,4096.000000,132001.155902,139221.904614,153663.402037
ambiguity,dominant_peer_ratio,0.85,9,engagement_g05_d0.25,2932,150,139700.132169,14441.497423,96.276649,614400,4096.000000,146920.880880,154141.629592,168583.127015
ambiguity,dominant_peer_ratio,0.85,9,engagement_g05_d0.5,2932,150,146449.577998,14441.497423,96.276649,614400,4096.000000,153670.326709,160891.075421,175332.572844
ambiguity,dominant_peer_ratio,0.85,9,engagement_g05_d1.0,2932,150,158283.394457,14441.497423,96.276649,614400,4096.000000,165504.143168,172724.891880,187166.389303
ambiguity,dominant_peer_ratio,0.85,9,engagement_g05_d2.0,2932,150,180683.039826,14441.497423,96.276649,614400,4096.000000,187903.788537,195124.537249,209566.034672
ambiguity,dominant_peer_ratio,0.85,9,engagement_g05_d5.0,2932,148,250319.533904,14257.040108,96.331352,606208,4096.000000,257448.053958,264576.574012,278833.614120
ambiguity,dominant_peer_ratio,0.85,9,engagement_g05_d10.0,2932,42,290484.492614,4406.284130,104.911527,172032,4096.000000,292687.634679,294890.776744,299297.060874
ambiguity,dominant_peer_ratio,0.85,9,oracle_a1,2932,539,30759.090532,17112.252216,31.748149,2207744,4096.000000,39315.216640,47871.342748,64983.594964
ambiguity,dominant_peer_ratio,0.85,9,oracle_a0.5,2932,860,19096.525042,35160.414391,40.884203,3522560,4096.000000,36676.732238,54256.939433,89417.353824
ambiguity,dominant_peer_ratio,0.85,9,oracle_a2,2932,397,37847.233337,12132.644790,30.560818,1626112,4096.000000,43913.555732,49979.878127,62112.522917
ambiguity,dominant_peer_ratio,0.85,10,static,3006,0,317962.420027,0.000000,,0,,317962.420027,317962.420027,317962.420027
ambiguity,dominant_peer_ratio,0.85,10,nearest,3006,5,258693.768545,428.686323,85.737265,20480,4096.000000,258908.111706,259122.454868,259551.141191
ambiguity,dominant_peer_ratio,0.85,10,naive_target_aware,3006,152,126838.377300,16039.932578,105.525872,622592,4096.000000,134858.343589,142878.309878,158918.242456
ambiguity,dominant_peer_ratio,0.85,10,engagement_g00_d0.0,3006,152,126838.377300,16039.932578,105.525872,622592,4096.000000,134858.343589,142878.309878,158918.242456
ambiguity,dominant_peer_ratio,0.85,10,engagement_g00_d0.25,3006,150,146699.727942,15889.375512,105.929170,614400,4096.000000,154644.415698,162589.103454,178478.478966
ambiguity,dominant_peer_ratio,0.85,10,engagement_g00_d0.5,3006,150,152101.354816,15889.375512,105.929170,614400,4096.000000,160046.042572,167990.730328,183880.105840
ambiguity,dominant_peer_ratio,0.85,10,engagement_g00_d1.0,3006,150,166921.314204,15889.375512,105.929170,614400,4096.000000,174866.001960,182810.689716,198700.065228
ambiguity,dominant_peer_ratio,0.85,10,engagement_g00_d2.0,3006,150,193829.714678,15889.375512,105.929170,614400,4096.000000,201774.402434,209719.090190,225608.465702
ambiguity,dominant_peer_ratio,0.85,10,engagement_g00_d5.0,3006,149,272127.942524,15733.056002,105.590980,610304,4096.000000,279994.470525,287860.998526,303594.054528
ambiguity,dominant_peer_ratio,0.85,10,engagement_g00_d10.0,3006,57,307698.678302,6069.028158,106.474178,233472,4096.000000,310733.192381,313767.706460,319836.734618
ambiguity,dominant_peer_ratio,0.85,10,engagement_g05_d0.0,3006,150,130690.934264,15889.375512,105.929170,614400,4096.000000,138635.622020,146580.309776,162469.685288
ambiguity,dominant_peer_ratio,0.85,10,engagement_g05_d0.25,3006,150,146858.768200,15889.375512,105.929170,614400,4096.000000,154803.455956,162748.143712,178637.519224
ambiguity,dominant_peer_ratio,0.85,10,engagement_g05_d0.5,3006,150,152260.395074,15889.375512,105.929170,614400,4096.000000,160205.082830,168149.770586,184039.146098
ambiguity,dominant_peer_ratio,0.85,10,engagement_g05_d1.0,3006,150,166966.008662,15889.375512,105.929170,614400,4096.000000,174910.696418,182855.384174,198744.759686
ambiguity,dominant_peer_ratio,0.85,10,engagement_g05_d2.0,3006,150,193829.714678,15889.375512,105.929170,614400,4096.000000,201774.402434,209719.090190,225608.465702
ambiguity,dominant_peer_ratio,0.85,10,engagement_g05_d5.0,3006,149,272127.942524,15733.056002,105.590980,610304,4096.000000,279994.470525,287860.998526,303594.054528
ambiguity,dominant_peer_ratio,0.85,10,engagement_g05_d10.0,3006,51,317022.297574,5536.723378,108.563203,208896,4096.000000,319790.659263,322559.020952,328095.744330
ambiguity,dominant_peer_ratio,0.85,10,oracle_a1,3006,545,30926.839357,18757.791654,34.417966,2232320,4096.000000,40305.735184,49684.631011,68442.422665
ambiguity,dominant_peer_ratio,0.85,10,oracle_a0.5,3006,843,20526.063003,35744.760646,42.401851,3452928,4096.000000,38398.443326,56270.823649,92015.584295
ambiguity,dominant_peer_ratio,0.85,10,oracle_a2,3006,366,40729.437324,11977.453162,32.725282,1499136,4096.000000,46718.163905,52706.890486,64684.343648
ambiguity,dominant_peer_ratio,0.85,11,static,3002,0,309483.646967,0.000000,,0,,309483.646967,309483.646967,309483.646967
ambiguity,dominant_peer_ratio,0.85,11,nearest,3002,39,305341.794010,5006.591899,128.374151,159744,4096.000000,307845.089960,310348.385909,315354.977808
ambiguity,dominant_peer_ratio,0.85,11,naive_target_aware,3002,151,134347.993627,17132.659947,113.461324,618496,4096.000000,142914.323600,151480.653574,168613.313521
ambiguity,dominant_peer_ratio,0.85,11,engagement_g00_d0.0,3002,151,134347.993627,17132.659947,113.461324,618496,4096.000000,142914.323600,151480.653574,168613.313521
ambiguity,dominant_peer_ratio,0.85,11,engagement_g00_d0.25,3002,151,154584.397696,17132.659947,113.461324,618496,4096.000000,163150.727669,171717.057643,188849.717590
ambiguity,dominant_peer_ratio,0.85,11,engagement_g00_d0.5,3002,151,160928.560123,17132.659947,113.461324,618496,4096.000000,169494.890097,178061.220070,195193.880017
ambiguity,dominant_peer_ratio,0.85,11,engagement_g00_d1.0,3002,151,174523.077867,17132.659947,113.461324,618496,4096.000000,183089.407841,191655.737814,208788.397761
ambiguity,dominant_peer_ratio,0.85,11,engagement_g00_d2.0,3002,150,203075.247667,17074.265960,113.828440,614400,4096.000000,211612.380647,220149.513627,237223.779587
ambiguity,dominant_peer_ratio,0.85,11,engagement_g00_d5.0,3002,149,286507.952857,17067.564799,114.547415,610304,4096.000000,295041.735256,303575.517656,320643.082455
ambiguity,dominant_peer_ratio,0.85,11,engagement_g00_d10.0,3002,56,304699.631470,5304.868973,94.729803,229376,4096.000000,307352.065956,310004.500443,315309.369416
ambiguity,dominant_peer_ratio,0.85,11,engagement_g05_d0.0,3002,151,137714.804209,17132.659947,113.461324,618496,4096.000000,146281.134182,154847.464156,171980.124103
ambiguity,dominant_peer_ratio,0.85,11,engagement_g05_d0.25,3002,151,155043.335756,17132.659947,113.461324,618496,4096.000000,163609.665729,172175.995703,189308.655650
ambiguity,dominant_peer_ratio,0.85,11,engagement_g05_d0.5,3002,150,161494.251245,17074.265960,113.828440,614400,4096.000000,170031.384225,178568.517205,195642.783165
ambiguity,dominant_peer_ratio,0.85,11,engagement_g05_d1.0,3002,150,174738.411965,17074.265960,113.828440,614400,4096.000000,183275.544945,191812.677925,208886.943885
ambiguity,dominant_peer_ratio,0.85,11,engagement_g05_d2.0,3002,150,203075.247667,17074.265960,113.828440,614400,4096.000000,211612.380647,220149.513627,237223.779587
ambiguity,dominant_peer_ratio,0.85,11,engagement_g05_d5.0,3002,149,286507.952857,17067.564799,114.547415,610304,4096.000000,295041.735256,303575.517656,320643.082455
ambiguity,dominant_peer_ratio,0.85,11,engagement_g05_d10.0,3002,46,302841.638890,4060.206256,88.265353,188416,4096.000000,304871.742018,306901.845146,310962.051402
ambiguity,dominant_peer_ratio,0.85,11,oracle_a1,3002,634,30578.037225,17868.023346,28.183002,2596864,4096.000000,39512.048898,48446.060571,66314.083917
ambiguity,dominant_peer_ratio,0.85,11,oracle_a0.5,3002,901,20865.417538,33565.608277,37.253727,3690496,4096.000000,37648.221677,54431.025815,87996.634092
ambiguity,dominant_peer_ratio,0.85,11,oracle_a2,3002,428,39793.354092,11368.917728,26.562892,1753088,4096.000000,45477.812956,51162.271820,62531.189548
ambiguity,dominant_peer_ratio,0.85,12,static,3026,0,299198.232478,0.000000,,0,,299198.232478,299198.232478,299198.232478
ambiguity,dominant_peer_ratio,0.85,12,nearest,3026,5,342356.576433,705.318650,141.063730,20480,4096.000000,342709.235758,343061.895083,343767.213733
ambiguity,dominant_peer_ratio,0.85,12,naive_target_aware,3026,152,127986.881096,15896.234158,104.580488,622592,4096.000000,135934.998175,143883.115254,159779.349412
ambiguity,dominant_peer_ratio,0.85,12,engagement_g00_d0.0,3026,152,127986.881096,15896.234158,104.580488,622592,4096.000000,135934.998175,143883.115254,159779.349412
ambiguity,dominant_peer_ratio,0.85,12,engagement_g00_d0.25,3026,150,147955.479839,15749.119482,104.994130,614400,4096.000000,155830.039580,163704.599321,179453.718803
ambiguity,dominant_peer_ratio,0.85,12,engagement_g00_d0.5,3026,150,154899.495725,15749.119482,104.994130,614400,4096.000000,162774.055466,170648.615207,186397.734689
ambiguity,dominant_peer_ratio,0.85,12,engagement_g00_d1.0,3026,150,168496.999059,15749.119482,104.994130,614400,4096.000000,176371.558800,184246.118541,199995.238023
ambiguity,dominant_peer_ratio,0.85,12,engagement_g00_d2.0,3026,150,197778.081952,15749.119482,104.994130,614400,4096.000000,205652.641693,213527.201434,229276.320916
ambiguity,dominant_peer_ratio,0.85,12,engagement_g00_d5.0,3026,148,275758.892414,15689.562581,106.010558,606208,4096.000000,283603.673705,291448.454995,307138.017576
ambiguity,dominant_peer_ratio,0.85,12,engagement_g00_d10.0,3026,63,289207.452621,6075.627513,96.438532,258048,4096.000000,292245.266378,295283.080134,301358.707647
ambiguity,dominant_peer_ratio,0.85,12,engagement_g05_d0.0,3026,152,130428.941019,15896.234158,104.580488,622592,4096.000000,138377.058098,146325.175177,162221.409335
ambiguity,dominant_peer_ratio,0.85,12,engagement_g05_d0.25,3026,150,148271.160273,15749.119482,104.994130,614400,4096.000000,156145.720014,164020.279755,179769.399237
ambiguity,dominant_peer_ratio,0.85,12,engagement_g05_d0.5,3026,150,155234.963107,15749.119482,104.994130,614400,4096.000000,163109.522848,170984.082589,186733.202071
ambiguity,dominant_peer_ratio,0.85,12,engagement_g05_d1.0,3026,150,168663.428441,15749.119482,104.994130,614400,4096.000000,176537.988182,184412.547923,200161.667405
ambiguity,dominant_peer_ratio,0.85,12,engagement_g05_d2.0,3026,150,197778.081952,15749.119482,104.994130,614400,4096.000000,205652.641693,213527.201434,229276.320916
ambiguity,dominant_peer_ratio,0.85,12,engagement_g05_d5.0,3026,148,275786.900548,15689.562581,106.010558,606208,4096.000000,283631.681839,291476.463129,307166.025710
ambiguity,dominant_peer_ratio,0.85,12,engagement_g05_d10.0,3026,50,285645.612315,5288.834661,105.776693,204800,4096.000000,288290.029646,290934.446976,296223.281637
ambiguity,dominant_peer_ratio,0.85,12,oracle_a1,3026,679,28716.502785,17393.110910,25.615775,2781184,4096.000000,37413.058240,46109.613695,63502.724605
ambiguity,dominant_peer_ratio,0.85,12,oracle_a0.5,3026,894,20778.334780,29443.851600,32.934957,3661824,4096.000000,35500.260580,50222.186380,79666.037980
ambiguity,dominant_peer_ratio,0.85,12,oracle_a2,3026,477,37696.010864,11240.777758,23.565572,1953792,4096.000000,43316.399743,48936.788622,60177.566380
ambiguity,dominant_peer_ratio,0.85,13,static,3014,0,288433.450866,0.000000,,0,,288433.450866,288433.450866,288433.450866
ambiguity,dominant_peer_ratio,0.85,13,nearest,3014,23,310412.377644,3206.880352,139.429581,94208,4096.000000,312015.817820,313619.257996,316826.138348
ambiguity,dominant_peer_ratio,0.85,13,naive_target_aware,3014,153,119306.807537,14357.969821,93.842940,626688,4096.000000,126485.792447,133664.777358,148022.747179
ambiguity,dominant_peer_ratio,0.85,13,engagement_g00_d0.0,3014,153,119306.807537,14357.969821,93.842940,626688,4096.000000,126485.792447,133664.777358,148022.747179
ambiguity,dominant_peer_ratio,0.85,13,engagement_g00_d0.25,3014,150,136382.464558,14049.553750,93.663692,614400,4096.000000,143407.241433,150432.018308,164481.572058
ambiguity,dominant_peer_ratio,0.85,13,engagement_g00_d0.5,3014,150,141021.973215,14049.553750,93.663692,614400,4096.000000,148046.750090,155071.526965,169121.080715
ambiguity,dominant_peer_ratio,0.85,13,engagement_g00_d1.0,3014,150,153132.124560,14049.553750,93.663692,614400,4096.000000,160156.901435,167181.678310,181231.232060
ambiguity,dominant_peer_ratio,0.85,13,engagement_g00_d2.0,3014,150,179014.340141,14049.553750,93.663692,614400,4096.000000,186039.117016,193063.893891,207113.447641
ambiguity,dominant_peer_ratio,0.85,13,engagement_g00_d5.0,3014,148,245361.077945,13640.804402,92.167597,606208,4096.000000,252181.480146,259001.882347,272642.686749
ambiguity,dominant_peer_ratio,0.85,13,engagement_g00_d10.0,3014,57,283212.462496,5191.174171,91.073231,233472,4096.000000,285808.049581,288403.636667,293594.810838
ambiguity,dominant_peer_ratio,0.85,13,engagement_g05_d0.0,3014,153,122577.708905,14357.969821,93.842940,626688,4096.000000,129756.693815,136935.678726,151293.648547
ambiguity,dominant_peer_ratio,0.85,13,engagement_g05_d0.25,3014,150,137048.990246,14049.553750,93.663692,614400,4096.000000,144073.767121,151098.543996,165148.097746
ambiguity,dominant_peer_ratio,0.85,13,engagement_g05_d0.5,3014,150,141707.998135,14049.553750,93.663692,614400,4096.000000,148732.775010,155757.551885,169807.105635
ambiguity,dominant_peer_ratio,0.85,13,engagement_g05_d1.0,3014,150,153684.613199,14049.553750,93.663692,614400,4096.000000,160709.390074,167734.166949,181783.720699
ambiguity,dominant_peer_ratio,0.85,13,engagement_g05_d2.0,3014,150,179129.739734,14049.553750,93.663692,614400,4096.000000,186154.516609,193179.293484,207228.847234
ambiguity,dominant_peer_ratio,0.85,13,engagement_g05_d5.0,3014,148,245361.077945,13640.804402,92.167597,606208,4096.000000,252181.480146,259001.882347,272642.686749
ambiguity,dominant_peer_ratio,0.85,13,engagement_g05_d10.0,3014,43,293956.647358,4355.772082,101.297025,176128,4096.000000,296134.533399,298312.419440,302668.191522
ambiguity,dominant_peer_ratio,0.85,13,oracle_a1,3014,640,29269.450278,17552.960307,27.426500,2621440,4096.000000,38045.930431,46822.410585,64375.370892
ambiguity,dominant_peer_ratio,0.85,13,oracle_a0.5,3014,909,19612.784374,33033.245854,36.340204,3723264,4096.000000,36129.407301,52646.030228,85679.276082
ambiguity,dominant_peer_ratio,0.85,13,oracle_a2,3014,438,38614.080273,11008.710012,25.134041,1794048,4096.000000,44118.435279,49622.790285,60631.500297
ambiguity,dominant_peer_ratio,0.85,14,static,3050,0,315226.995847,0.000000,,0,,315226.995847,315226.995847,315226.995847
ambiguity,dominant_peer_ratio,0.85,14,nearest,3050,5,343856.541575,534.284486,106.856897,20480,4096.000000,344123.683818,344390.826061,344925.110547
ambiguity,dominant_peer_ratio,0.85,14,naive_target_aware,3050,151,127421.604090,15116.222724,100.107435,618496,4096.000000,134979.715452,142537.826814,157654.049538
ambiguity,dominant_peer_ratio,0.85,14,engagement_g00_d0.0,3050,151,127421.604090,15116.222724,100.107435,618496,4096.000000,134979.715452,142537.826814,157654.049538
ambiguity,dominant_peer_ratio,0.85,14,engagement_g00_d0.25,3050,150,146963.498060,15248.578246,101.657188,614400,4096.000000,154587.787183,162212.076306,177460.654552
ambiguity,dominant_peer_ratio,0.85,14,engagement_g00_d0.5,3050,150,152904.188762,15248.578246,101.657188,614400,4096.000000,160528.477885,168152.767008,183401.345254
ambiguity,dominant_peer_ratio,0.85,14,engagement_g00_d1.0,3050,150,163922.016047,15248.578246,101.657188,614400,4096.000000,171546.305170,179170.594293,194419.172539
ambiguity,dominant_peer_ratio,0.85,14,engagement_g00_d2.0,3050,150,187466.823264,15248.578246,101.657188,614400,4096.000000,195091.112387,202715.401510,217963.979756
ambiguity,dominant_peer_ratio,0.85,14,engagement_g00_d5.0,3050,150,263976.041263,15248.578246,101.657188,614400,4096.000000,271600.330386,279224.619509,294473.197755
ambiguity,dominant_peer_ratio,0.85,14,engagement_g00_d10.0,3050,59,348005.900193,7007.469790,118.770674,241664,4096.000000,351509.635088,355013.369983,362020.839773
ambiguity,dominant_peer_ratio,0.85,14,engagement_g05_d0.0,3050,151,130338.311291,15116.222724,100.107435,618496,4096.000000,137896.422653,145454.534015,160570.756739
ambiguity,dominant_peer_ratio,0.85,14,engagement_g05_d0.25,3050,150,147345.782352,15248.578246,101.657188,614400,4096.000000,154970.071475,162594.360598,177842.938844
ambiguity,dominant_peer_ratio,0.85,14,engagement_g05_d0.5,3050,150,153247.071066,15248.578246,101.657188,614400,4096.000000,160871.360189,168495.649312,183744.227558
ambiguity,dominant_peer_ratio,0.85,14,engagement_g05_d1.0,3050,150,164264.898351,15248.578246,101.657188,614400,4096.000000,171889.187474,179513.476597,194762.054843
ambiguity,dominant_peer_ratio,0.85,14,engagement_g05_d2.0,3050,150,187600.045227,15248.578246,101.657188,614400,4096.000000,195224.334350,202848.623473,218097.201719
ambiguity,dominant_peer_ratio,0.85,14,engagement_g05_d5.0,3050,149,263173.759849,14988.072892,100.591093,610304,4096.000000,270667.796295,278161.832741,293149.905633
ambiguity,dominant_peer_ratio,0.85,14,engagement_g05_d10.0,3050,48,339736.034036,5573.493314,116.114444,196608,4096.000000,342522.780693,345309.527350,350883.020664
ambiguity,dominant_peer_ratio,0.85,14,oracle_a1,3050,603,32785.235173,19540.165435,32.404918,2469888,4096.000000,42555.317890,52325.400608,71865.566043
ambiguity,dominant_peer_ratio,0.85,14,oracle_a0.5,3050,860,20460.913865,38385.686128,44.634519,3522560,4096.000000,39653.756929,58846.599993,97232.286121
ambiguity,dominant_peer_ratio,0.85,14,oracle_a2,3050,443,42780.447424,12163.493860,27.457097,1814528,4096.000000,48862.194354,54943.941284,67107.435144
