dominant_peer_ratio,seed,policy_id,total_requests,self_service_count,self_service_rate,mean_rtt_remote_ms,mean_rtt_all_ms,measured_mean_latency_ms,predicted_mean_latency_ms,abs_error_ms,rel_error
0.85,14,static,3050,139,0.045574,106.192716,101.353113,103.353113,103.353113,0.000000,0.000000
0.85,14,nearest,3050,147,0.048197,116.347414,110.739850,112.739850,112.739850,0.000000,0.000000
0.85,14,naive_target_aware,3050,1889,0.619344,104.497506,39.777575,41.777575,41.777575,0.000000,0.000000
0.85,14,engagement_g00_d0.0,3050,1889,0.619344,104.497506,39.777575,41.777575,41.777575,0.000000,0.000000
0.85,14,engagement_g00_d0.25,3050,1694,0.555410,103.881636,46.184753,48.184753,48.184753,0.000000,0.000000
0.85,14,engagement_g00_d0.5,3050,1637,0.536721,103.895392,48.132521,50.132521,50.132521,0.000000,0.000000
0.85,14,engagement_g00_d1.0,3050,1515,0.496721,102.815646,51.744923,53.744923,53.744923,0.000000,0.000000
0.85,14,engagement_g00_d2.0,3050,1276,0.418361,102.236090,59.464532,61.464532,61.464532,0.000000,0.000000
0.85,14,engagement_g00_d5.0,3050,525,0.172131,102.129125,84.549522,86.549522,86.549522,0.000000,0.000000
0.85,14,engagement_g00_d10.0,3050,26,0.008525,113.064120,112.100295,114.100295,114.100295,0.000000,0.000000
0.85,14,engagement_g05_d0.0,3050,1860,0.609836,104.401942,40.733873,42.733873,42.733873,0.000000,0.000000
0.85,14,engagement_g05_d0.25,3050,1690,0.554098,103.857193,46.310093,48.310093,48.310093,0.000000,0.000000
0.85,14,engagement_g05_d0.5,3050,1634,0.535738,103.917423,48.244941,50.244941,50.244941,0.000000,0.000000
0.85,14,engagement_g05_d1.0,3050,1512,0.495738,102.838035,51.857344,53.857344,53.857344,0.000000,0.000000
0.85,14,engagement_g05_d2.0,3050,1275,0.418033,102.253547,59.508212,61.508212,61.508212,0.000000,0.000000
0.85,14,engagement_g05_d5.0,3050,525,0.172131,101.811390,84.286479,86.286479,86.286479,0.000000,0.000000
0.85,14,engagement_g05_d10.0,3050,22,0.007213,110.183631,109.388864,111.388864,111.388864,0.000000,0.000000
0.85,14,oracle_a1,3050,2450,0.803279,44.475392,8.749257,10.749257,10.749257,0.000000,0.000000
0.85,15,static,3022,167,0.055261,104.729086,98.941609,100.941609,100.941609,0.000000,0.000000
0.85,15,nearest,3022,127,0.042025,112.791986,108.051886,110.051886,110.051886,0.000000,0.000000
0.85,15,naive_target_aware,3022,1840,0.608868,102.862231,40.232679,42.232679,42.232679,0.000000,0.000000
0.85,15,engagement_g00_d0.0,3022,1840,0.608868,102.862231,40.232679,42.232679,42.232679,0.000000,0.000000
0.85,15,engagement_g00_d0.25,3022,1662,0.549967,102.552370,46.151960,48.151960,48.151960,0.000000,0.000000
0.85,15,engagement_g00_d0.5,3022,1602,0.530113,102.457216,48.143364,50.143364,50.143364,0.000000,0.000000
0.85,15,engagement_g00_d1.0,3022,1492,0.493713,102.574145,51.931979,53.931979,53.931979,0.000000,0.000000
0.85,15,engagement_g00_d2.0,3022,1229,0.406684,102.813014,61.000574,63.000574,63.000574,0.000000,0.000000
0.85,15,engagement_g00_d5.0,3022,498,0.164792,103.886970,86.767277,88.767277,88.767277,0.000000,0.000000
0.85,15,engagement_g00_d10.0,3022,26,0.008604,118.257876,117.240435,119.240435,119.240435,0.000000,0.000000
0.85,15,engagement_g05_d0.0,3022,1792,0.592985,102.675944,41.790672,43.790672,43.790672,0.000000,0.000000
0.85,15,engagement_g05_d0.25,3022,1652,0.546658,102.865446,46.633243,48.633243,48.633243,0.000000,0.000000
0.85,15,engagement_g05_d0.5,3022,1595,0.527796,102.564464,48.431334,50.431334,50.431334,0.000000,0.000000
0.85,15,engagement_g05_d1.0,3022,1487,0.492058,102.691736,52.161421,54.161421,54.161421,0.000000,0.000000
0.85,15,engagement_g05_d2.0,3022,1229,0.406684,102.813014,61.000574,63.000574,63.000574,0.000000,0.000000
0.85,15,engagement_g05_d5.0,3022,498,0.164792,104.887435,87.602874,89.602874,89.602874,0.000000,0.000000
0.85,15,engagement_g05_d10.0,3022,27,0.008934,116.998639,115.953317,117.953317,117.953317,0.000000,0.000000
0.85,15,oracle_a1,3022,2444,0.808736,45.996754,8.797526,10.797526,10.797526,0.000000,0.000000
0.85,16,static,3097,204,0.065870,93.993986,87.802584,89.802584,89.802584,0.000000,0.000000
0.85,16,nearest,3097,170,0.054892,99.895795,94.412332,96.412332,96.412332,0.000000,0.000000
0.85,16,naive_target_aware,3097,1930,0.623184,96.130025,36.223358,38.223358,38.223358,0.000000,0.000000
0.85,16,engagement_g00_d0.0,3097,1930,0.623184,96.130025,36.223358,38.223358,38.223358,0.000000,0.000000
0.85,16,engagement_g00_d0.25,3097,1736,0.560542,96.719313,42.504031,44.504031,44.504031,0.000000,0.000000
0.85,16,engagement_g00_d0.5,3097,1670,0.539232,95.872889,44.175206,46.175206,46.175206,0.000000,0.000000
0.85,16,engagement_g00_d1.0,3097,1540,0.497255,95.576518,48.050577,50.050577,50.050577,0.000000,0.000000
0.85,16,engagement_g00_d2.0,3097,1261,0.407168,94.995158,56.316148,58.316148,58.316148,0.000000,0.000000
0.85,16,engagement_g00_d5.0,3097,530,0.171133,95.450972,79.116127,81.116127,81.116127,0.000000,0.000000
0.85,16,engagement_g00_d10.0,3097,81,0.026154,94.312674,91.845988,93.845988,93.845988,0.000000,0.000000
0.85,16,engagement_g05_d0.0,3097,1896,0.612205,96.261512,37.329698,39.329698,39.329698,0.000000,0.000000
0.85,16,engagement_g05_d0.25,3097,1734,0.559897,96.746387,42.578407,44.578407,44.578407,0.000000,0.000000
0.85,16,engagement_g05_d0.5,3097,1668,0.538586,95.899897,44.249581,46.249581,46.249581,0.000000,0.000000
0.85,16,engagement_g05_d1.0,3097,1540,0.497255,95.576518,48.050577,50.050577,50.050577,0.000000,0.000000
0.85,16,engagement_g05_d2.0,3097,1261,0.407168,94.995158,56.316148,58.316148,58.316148,0.000000,0.000000
0.85,16,engagement_g05_d5.0,3097,530,0.171133,95.024037,78.762254,80.762254,80.762254,0.000000,0.000000
0.85,16,engagement_g05_d10.0,3097,80,0.025831,93.606316,91.188329,93.188329,93.188329,0.000000,0.000000
0.85,16,oracle_a1,3097,2515,0.812076,38.172833,7.173584,9.173584,9.173584,0.000000,0.000000
0.85,17,static,2945,141,0.047878,117.983385,112.334605,114.334605,114.334605,0.000000,0.000000
0.85,17,nearest,2945,110,0.037351,91.908752,88.475827,90.475827,90.475827,0.000000,0.000000
0.85,17,naive_target_aware,2945,1801,0.611545,109.992699,42.727215,44.727215,44.727215,0.000000,0.000000
0.85,17,engagement_g00_d0.0,2945,1801,0.611545,109.992699,42.727215,44.727215,44.727215,0.000000,0.000000
0.85,17,engagement_g00_d0.25,2945,1611,0.547029,111.100405,50.325277,52.325277,52.325277,0.000000,0.000000
0.85,17,engagement_g00_d0.5,2945,1545,0.524618,110.616355,52.585024,54.585024,54.585024,0.000000,0.000000
0.85,17,engagement_g00_d1.0,2945,1452,0.493039,110.747287,56.144550,58.144550,58.144550,0.000000,0.000000
0.85,17,engagement_g00_d2.0,2945,1197,0.406452,111.669175,66.281059,68.281059,68.281059,0.000000,0.000000
0.85,17,engagement_g00_d5.0,2945,482,0.163667,112.771430,94.314442,96.314442,96.314442,0.000000,0.000000
0.85,17,engagement_g00_d10.0,2945,43,0.014601,96.286588,94.880706,96.880706,96.880706,0.000000,0.000000
0.85,17,engagement_g05_d0.0,2945,1767,0.600000,109.989672,43.995869,45.995869,45.995869,0.000000,0.000000
0.85,17,engagement_g05_d0.25,2945,1605,0.544992,111.174535,50.585357,52.585357,52.585357,0.000000,0.000000
0.85,17,engagement_g05_d0.5,2945,1541,0.523260,110.716780,52.783144,54.783144,54.783144,0.000000,0.000000
0.85,17,engagement_g05_d1.0,2945,1447,0.491341,110.782578,56.350527,58.350527,58.350527,0.000000,0.000000
0.85,17,engagement_g05_d2.0,2945,1197,0.406452,111.669175,66.281059,68.281059,68.281059,0.000000,0.000000
0.85,17,engagement_g05_d5.0,2945,482,0.163667,112.771430,94.314442,96.314442,96.314442,0.000000,0.000000
0.85,17,engagement_g05_d10.0,2945,39,0.013243,93.751479,92.509948,94.509948,94.509948,0.000000,0.000000
0.85,17,oracle_a1,2945,2355,0.799660,37.850334,7.582919,9.582919,9.582919,0.000000,0.000000
0.85,18,static,3040,188,0.061842,106.028816,99.471771,101.471771,101.471771,0.000000,0.000000
0.85,18,nearest,3040,169,0.055592,105.289913,99.436625,101.436625,101.436625,0.000000,0.000000
0.85,18,naive_target_aware,3040,1875,0.616776,108.615695,41.624107,43.624107,43.624107,0.000000,0.000000
0.85,18,engagement_g00_d0.0,3040,1875,0.616776,108.615695,41.624107,43.624107,43.624107,0.000000,0.000000
0.85,18,engagement_g00_d0.25,3040,1688,0.555263,109.748019,48.808987,50.808987,50.808987,0.000000,0.000000
0.85,18,engagement_g00_d0.5,3040,1615,0.531250,109.772078,51.455661,53.455661,53.455661,0.000000,0.000000
0.85,18,engagement_g00_d1.0,3040,1494,0.491447,110.349099,56.118325,58.118325,58.118325,0.000000,0.000000
0.85,18,engagement_g00_d2.0,3040,1222,0.401974,111.328275,66.577238,68.577238,68.577238,0.000000,0.000000
0.85,18,engagement_g00_d5.0,3040,525,0.172697,112.306043,92.911085,94.911085,94.911085,0.000000,0.000000
0.85,18,engagement_g00_d10.0,3040,62,0.020395,110.966328,108.703199,110.703199,110.703199,0.000000,0.000000
0.85,18,engagement_g05_d0.0,3040,1845,0.606908,108.716087,42.735436,44.735436,44.735436,0.000000,0.000000
0.85,18,engagement_g05_d0.25,3040,1683,0.553618,109.857975,49.038576,51.038576,51.038576,0.000000,0.000000
0.85,18,engagement_g05_d0.5,3040,1611,0.529934,109.885821,51.653565,53.653565,53.653565,0.000000,0.000000
0.85,18,engagement_g05_d1.0,3040,1493,0.491118,110.312158,56.135825,58.135825,58.135825,0.000000,0.000000
0.85,18,engagement_g05_d2.0,3040,1221,0.401645,111.296320,66.594739,68.594739,68.594739,0.000000,0.000000
0.85,18,engagement_g05_d5.0,3040,525,0.172697,112.306043,92.911085,94.911085,94.911085,0.000000,0.000000
0.85,18,engagement_g05_d10.0,3040,56,0.018421,110.550063,108.513614,110.513614,110.513614,0.000000,0.000000
0.85,18,oracle_a1,3040,2420,0.796053,34.959650,7.129929,9.129929,9.129929,0.000000,0.000000
0.85,19,static,2979,176,0.059080,112.795895,106.131888,108.131888,108.131888,0.000000,0.000000
0.85,19,nearest,2979,137,0.045989,106.130283,101.249501,103.249501,103.249501,0.000000,0.000000
0.85,19,naive_target_aware,2979,1836,0.616314,121.889010,46.767082,48.767082,48.767082,0.000000,0.000000
0.85,19,engagement_g00_d0.0,2979,1836,0.616314,121.889010,46.767082,48.767082,48.767082,0.000000,0.000000
0.85,19,engagement_g00_d0.25,2979,1651,0.554213,123.119951,54.885295,56.885295,56.885295,0.000000,0.000000
0.85,19,engagement_g00_d0.5,2979,1582,0.531051,122.846755,57.608901,59.608901,59.608901,0.000000,0.000000
0.85,19,engagement_g00_d1.0,2979,1460,0.490097,122.941176,62.688032,64.688032,64.688032,0.000000,0.000000
0.85,19,engagement_g00_d2.0,2979,1201,0.403155,124.102310,74.069791,76.069791,76.069791,0.000000,0.000000
0.85,19,engagement_g00_d5.0,2979,480,0.161128,125.113830,104.954502,106.954502,106.954502,0.000000,0.000000
0.85,19,engagement_g00_d10.0,2979,39,0.013092,109.511818,108.078129,110.078129,110.078129,0.000000,0.000000
0.85,19,engagement_g05_d0.0,2979,1797,0.603223,121.588099,48.243415,50.243415,50.243415,0.000000,0.000000
0.85,19,engagement_g05_d0.25,2979,1646,0.552534,123.087960,55.077627,57.077627,57.077627,0.000000,0.000000
0.85,19,engagement_g05_d0.5,2979,1578,0.529708,122.840746,57.771025,59.771025,59.771025,0.000000,0.000000
0.85,19,engagement_g05_d1.0,2979,1457,0.489090,122.947219,62.814927,64.814927,64.814927,0.000000,0.000000
0.85,19,engagement_g05_d2.0,2979,1200,0.402820,124.083135,74.099999,76.099999,76.099999,0.000000,0.000000
0.85,19,engagement_g05_d5.0,2979,480,0.161128,125.113830,104.954502,106.954502,106.954502,0.000000,0.000000
0.85,19,engagement_g05_d10.0,2979,42,0.014099,101.889907,100.453393,102.453393,102.453393,0.000000,0.000000
0.85,19,oracle_a1,2979,2337,0.784491,33.308183,7.178198,9.178198,9.178198,0.000000,0.000000
0.85,20,static,3045,158,0.051888,109.449047,103.769917,105.769917,105.769917,0.000000,0.000000
0.85,20,nearest,3045,191,0.062726,107.057459,100.342197,102.342197,102.342197,0.000000,0.000000
0.85,20,naive_target_aware,3045,1867,0.613136,105.965153,40.994072,42.994072,42.994072,0.000000,0.000000
0.85,20,engagement_g00_d0.0,3045,1867,0.613136,105.965153,40.994072,42.994072,42.994072,0.000000,0.000000
0.85,20,engagement_g00_d0.25,3045,1672,0.549097,105.730519,47.674221,49.674221,49.674221,0.000000,0.000000
0.85,20,engagement_g00_d0.5,3045,1611,0.529064,105.632727,49.746250,51.746250,51.746250,0.000000,0.000000
0.85,20,engagement_g00_d1.0,3045,1480,0.486043,105.707343,54.329061,56.329061,56.329061,0.000000,0.000000
0.85,20,engagement_g00_d2.0,3045,1190,0.390805,105.723394,64.406205,66.406205,66.406205,0.000000,0.000000
0.85,20,engagement_g00_d5.0,3045,475,0.155993,105.870310,89.355237,91.355237,91.355237,0.000000,0.000000
0.85,20,engagement_g00_d10.0,3045,29,0.009524,107.870614,106.843275,108.843275,108.843275,0.000000,0.000000
0.85,20,engagement_g05_d0.0,3045,1832,0.601642,105.717113,42.113254,44.113254,44.113254,0.000000,0.000000
0.85,20,engagement_g05_d0.25,3045,1666,0.547126,105.677395,47.858498,49.858498,49.858498,0.000000,0.000000
0.85,20,engagement_g05_d0.5,3045,1607,0.527750,105.626185,49.881922,51.881922,51.881922,0.000000,0.000000
0.85,20,engagement_g05_d1.0,3045,1479,0.485714,105.691585,54.355672,56.355672,56.355672,0.000000,0.000000
0.85,20,engagement_g05_d2.0,3045,1189,0.390476,105.740289,64.451224,66.451224,66.451224,0.000000,0.000000
0.85,20,engagement_g05_d5.0,3045,476,0.156322,106.132880,89.541993,91.541993,91.541993,0.000000,0.000000
0.85,20,engagement_g05_d10.0,3045,27,0.008867,105.693720,104.756534,106.756534,106.756534,0.000000,0.000000
0.85,20,oracle_a1,3045,2447,0.803612,43.925968,8.626512,10.626512,10.626512,0.000000,0.000000
0.85,21,static,3058,194,0.063440,115.791525,108.445692,110.445692,110.445692,0.000000,0.000000
0.85,21,nearest,3058,132,0.043165,100.005935,95.689132,97.689132,97.689132,0.000000,0.000000
0.85,21,naive_target_aware,3058,1919,0.627534,117.081869,43.608976,45.608976,45.608976,0.000000,0.000000
0.85,21,engagement_g00_d0.0,3058,1919,0.627534,117.081869,43.608976,45.608976,45.608976,0.000000,0.000000
0.85,21,engagement_g00_d0.25,3058,1740,0.568999,117.618883,50.693815,52.693815,52.693815,0.000000,0.000000
0.85,21,engagement_g00_d0.5,3058,1679,0.549052,118.331616,53.361445,55.361445,55.361445,0.000000,0.000000
0.85,21,engagement_g00_d1.0,3058,1548,0.506213,118.753273,58.638797,60.638797,60.638797,0.000000,0.000000
0.85,21,engagement_g00_d2.0,3058,1302,0.425768,119.001656,68.334503,70.334503,70.334503,0.000000,0.000000
0.85,21,engagement_g00_d5.0,3058,516,0.168738,119.279478,99.152529,101.152529,101.152529,0.000000,0.000000
0.85,21,engagement_g00_d10.0,3058,47,0.015370,112.593922,110.863407,112.863407,112.863407,0.000000,0.000000
0.85,21,engagement_g05_d0.0,3058,1893,0.619032,117.297566,44.686613,46.686613,46.686613,0.000000,0.000000
0.85,21,engagement_g05_d0.25,3058,1738,0.568345,117.659909,50.788450,52.788450,52.788450,0.000000,0.000000
0.85,21,engagement_g05_d0.5,3058,1678,0.548725,118.314218,53.392289,55.392289,55.392289,0.000000,0.000000
0.85,21,engagement_g05_d1.0,3058,1548,0.506213,118.753273,58.638797,60.638797,60.638797,0.000000,0.000000
0.85,21,engagement_g05_d2.0,3058,1302,0.425768,119.001656,68.334503,70.334503,70.334503,0.000000,0.000000
0.85,21,engagement_g05_d5.0,3058,514,0.168084,118.676241,98.728697,100.728697,100.728697,0.000000,0.000000
0.85,21,engagement_g05_d10.0,3058,48,0.015697,109.926657,108.201190,110.201190,110.201190,0.000000,0.000000
0.85,21,oracle_a1,3058,2492,0.814912,40.302078,7.459443,9.459443,9.459443,0.000000,0.000000
0.85,22,static,3009,149,0.049518,102.098881,97.043137,99.043137,99.043137,0.000000,0.000000
0.85,22,nearest,3009,159,0.052841,100.560574,95.246805,97.246805,97.246805,0.000000,0.000000
0.85,22,naive_target_aware,3009,1877,0.623795,107.068821,40.279796,42.279796,42.279796,0.000000,0.000000
0.85,22,engagement_g00_d0.0,3009,1877,0.623795,107.068821,40.279796,42.279796,42.279796,0.000000,0.000000
0.85,22,engagement_g00_d0.25,3009,1680,0.558325,107.081131,47.295056,49.295056,49.295056,0.000000,0.000000
0.85,22,engagement_g00_d0.5,3009,1611,0.535394,107.349745,49.875355,51.875355,51.875355,0.000000,0.000000
0.85,22,engagement_g00_d1.0,3009,1474,0.489864,107.048930,54.609541,56.609541,56.609541,0.000000,0.000000
0.85,22,engagement_g00_d2.0,3009,1209,0.401795,107.408454,64.252315,66.252315,66.252315,0.000000,0.000000
0.85,22,engagement_g00_d5.0,3009,486,0.161515,106.731337,89.492577,91.492577,91.492577,0.000000,0.000000
0.85,22,engagement_g00_d10.0,3009,26,0.008641,100.996086,100.123404,102.123404,102.123404,0.000000,0.000000
0.85,22,engagement_g05_d0.0,3009,1850,0.614822,107.425517,41.377924,43.377924,43.377924,0.000000,0.000000
0.85,22,engagement_g05_d0.25,3009,1675,0.556663,107.221022,47.535010,49.535010,49.535010,0.000000,0.000000
0.85,22,engagement_g05_d0.5,3009,1607,0.534064,107.441074,50.060614,52.060614,52.060614,0.000000,0.000000
0.85,22,engagement_g05_d1.0,3009,1471,0.488867,107.112840,54.748936,56.748936,56.748936,0.000000,0.000000
0.85,22,engagement_g05_d2.0,3009,1207,0.401130,107.383194,64.308580,66.308580,66.308580,0.000000,0.000000
0.85,22,engagement_g05_d5.0,3009,486,0.161515,106.731337,89.492577,91.492577,91.492577,0.000000,0.000000
0.85,22,engagement_g05_d10.0,3009,26,0.008641,106.050143,105.133791,107.133791,107.133791,0.000000,0.000000
0.85,22,oracle_a1,3009,2408,0.800266,36.672849,7.324820,9.324820,9.324820,0.000000,0.000000
0.85,23,static,3060,128,0.041830,104.418678,100.050838,102.050838,102.050838,0.000000,0.000000
0.85,23,nearest,3060,186,0.060784,96.625953,90.752611,92.752611,92.752611,0.000000,0.000000
0.85,23,naive_target_aware,3060,1867,0.610131,101.198903,39.454344,41.454344,41.454344,0.000000,0.000000
0.85,23,engagement_g00_d0.0,3060,1867,0.610131,101.198903,39.454344,41.454344,41.454344,0.000000,0.000000
0.85,23,engagement_g00_d0.25,3060,1679,0.548693,101.042305,45.601119,47.601119,47.601119,0.000000,0.000000
0.85,23,engagement_g00_d0.5,3060,1607,0.525163,101.121397,48.016141,50.016141,50.016141,0.000000,0.000000
0.85,23,engagement_g00_d1.0,3060,1483,0.484641,101.202823,52.155834,54.155834,54.155834,0.000000,0.000000
0.85,23,engagement_g00_d2.0,3060,1230,0.401961,101.414875,60.650072,62.650072,62.650072,0.000000,0.000000
0.85,23,engagement_g00_d5.0,3060,495,0.161765,101.210038,84.837826,86.837826,86.837826,0.000000,0.000000
0.85,23,engagement_g00_d10.0,3060,25,0.008170,106.719902,105.848007,107.848007,107.848007,0.000000,0.000000
0.85,23,engagement_g05_d0.0,3060,1826,0.596732,101.966152,41.119684,43.119684,43.119684,0.000000,0.000000
0.85,23,engagement_g05_d0.25,3060,1674,0.547059,101.195025,45.835394,47.835394,47.835394,0.000000,0.000000
0.85,23,engagement_g05_d0.5,3060,1602,0.523529,101.346618,48.288683,50.288683,50.288683,0.000000,0.000000
0.85,23,engagement_g05_d1.0,3060,1480,0.483660,101.313209,52.312049,54.312049,54.312049,0.000000,0.000000
0.85,23,engagement_g05_d2.0,3060,1229,0.401634,101.429649,60.692055,62.692055,62.692055,0.000000,0.000000
0.85,23,engagement_g05_d5.0,3060,495,0.161765,101.210038,84.837826,86.837826,86.837826,0.000000,0.000000
0.85,23,engagement_g05_d10.0,3060,25,0.008170,104.098738,103.248258,105.248258,105.248258,0.000000,0.000000
0.85,23,oracle_a1,3060,2434,0.795425,39.468669,8.074309,10.074309,10.074309,0.000000,0.000000
0.85,24,static,2894,128,0.044229,101.140770,96.667370,98.667370,98.667370,0.000000,0.000000
0.85,24,nearest,2894,122,0.042156,99.193179,95.011573,97.011573,97.011573,0.000000,0.000000
0.85,24,naive_target_aware,2894,1741,0.601589,108.441144,43.204091,45.204091,45.204091,0.000000,0.000000
0.85,24,engagement_g00_d0.0,2894,1741,0.601589,108.441144,43.204091,45.204091,45.204091,0.000000,0.000000
0.85,24,engagement_g00_d0.25,2894,1566,0.541120,108.617170,49.842295,51.842295,51.842295,0.000000,0.000000
0.85,24,engagement_g00_d0.5,2894,1492,0.515549,108.155129,52.395816,54.395816,54.395816,0.000000,0.000000
0.85,24,engagement_g00_d1.0,2894,1370,0.473393,108.358047,57.062082,59.062082,59.062082,0.000000,0.000000
0.85,24,engagement_g00_d2.0,2894,1144,0.395301,108.879281,65.839233,67.839233,67.839233,0.000000,0.000000
0.85,24,engagement_g00_d5.0,2894,455,0.157222,110.264460,92.928479,94.928479,94.928479,0.000000,0.000000
0.85,24,engagement_g00_d10.0,2894,19,0.006565,104.913814,104.225022,106.225022,106.225022,0.000000,0.000000
0.85,24,engagement_g05_d0.0,2894,1704,0.588804,108.478170,44.605744,46.605744,46.605744,0.000000,0.000000
0.85,24,engagement_g05_d0.25,2894,1561,0.539392,108.532117,49.990778,51.990778,51.990778,0.000000,0.000000
0.85,24,engagement_g05_d0.5,2894,1489,0.514513,108.181797,52.520879,54.520879,54.520879,0.000000,0.000000
0.85,24,engagement_g05_d1.0,2894,1368,0.472702,108.331861,57.123158,59.123158,59.123158,0.000000,0.000000
0.85,24,engagement_g05_d2.0,2894,1144,0.395301,108.879281,65.839233,67.839233,67.839233,0.000000,0.000000
0.85,24,engagement_g05_d5.0,2894,452,0.156185,110.356492,93.120440,95.120440,95.120440,0.000000,0.000000
0.85,24,engagement_g05_d10.0,2894,19,0.006565,104.484279,103.798308,105.798308,105.798308,0.000000,0.000000
0.85,24,oracle_a1,2894,2313,0.799240,43.501474,8.733364,10.733364,10.733364,0.000000,0.000000
0.85,25,static,2903,126,0.043403,98.619712,94.339283,96.339283,96.339283,0.000000,0.000000
0.85,25,nearest,2903,96,0.033069,95.078914,91.934726,93.934726,93.934726,0.000000,0.000000
