dominant_peer_ratio,seed,policy_id,total_requests,mean_latency_ms,p95_latency_ms,migration_count,max_requests_per_peer,request_imbalance
0.6,4,naive_target_aware,2947,62.870098,183.504948,186,217,1.472684
0.6,4,engagement_g00_d0.0,2947,62.870098,183.504948,186,217,1.472684
0.6,4,engagement_g00_d0.25,2947,67.116039,186.357896,158,214,1.452324
0.6,4,engagement_g00_d0.5,2947,69.004138,189.576396,157,207,1.404818
0.6,4,engagement_g00_d1.0,2947,72.534188,191.198623,156,211,1.431965
0.6,4,engagement_g00_d2.0,2947,78.776295,193.368367,153,216,1.465898
0.6,4,engagement_g00_d5.0,2947,97.348247,193.368367,142,220,1.493044
0.6,4,engagement_g00_d10.0,2947,109.265787,193.697416,55,424,2.877503
0.6,4,engagement_g05_d0.0,2947,70.898920,191.471346,148,222,1.506617
0.6,4,engagement_g05_d0.25,2947,71.896997,191.471346,147,217,1.472684
0.6,4,engagement_g05_d0.5,2947,73.021226,191.471346,147,219,1.486257
0.6,4,engagement_g05_d1.0,2947,75.057383,192.799261,145,215,1.459111
0.6,4,engagement_g05_d2.0,2947,79.819519,193.368367,144,213,1.445538
0.6,4,engagement_g05_d5.0,2947,96.581319,193.368367,129,229,1.554123
0.6,4,engagement_g05_d10.0,2947,106.121973,191.198623,21,539,3.657957
0.6,4,oracle_a1,2947,18.300004,66.439200,1191,262,1.778079
0.6,5,static,2961,101.183897,188.688177,0,1225,8.274232
0.6,5,nearest,2961,102.222615,185.423886,6,626,4.228301
0.6,5,naive_target_aware,2961,65.208122,185.423886,210,189,1.276596
0.6,5,engagement_g00_d0.0,2961,65.208122,185.423886,210,189,1.276596
0.6,5,engagement_g00_d0.25,2961,69.801893,187.743898,163,191,1.290105
0.6,5,engagement_g00_d0.5,2961,71.640196,187.743898,159,190,1.283350
0.6,5,engagement_g00_d1.0,2961,73.980407,188.400644,155,188,1.269841
0.6,5,engagement_g00_d2.0,2961,79.918486,192.376458,150,191,1.290105
0.6,5,engagement_g00_d5.0,2961,98.952762,196.075920,144,193,1.303614
0.6,5,engagement_g00_d10.0,2961,105.267881,196.226590,45,295,1.992570
0.6,5,engagement_g05_d0.0,2961,73.947241,188.688177,147,202,1.364404
0.6,5,engagement_g05_d0.25,2961,74.795206,188.688177,144,203,1.371158
0.6,5,engagement_g05_d0.5,2961,75.913905,188.688177,144,202,1.364404
0.6,5,engagement_g05_d1.0,2961,77.996594,192.376458,143,203,1.371158
0.6,5,engagement_g05_d2.0,2961,83.189270,196.075920,140,213,1.438703
0.6,5,engagement_g05_d5.0,2961,98.560147,196.075920,125,208,1.404931
0.6,5,engagement_g05_d10.0,2961,105.857725,196.226590,19,541,3.654171
0.6,5,oracle_a1,2961,20.621858,73.624466,1100,285,1.925025
0.6,6,static,2952,102.405226,191.861847,0,1121,7.594851
0.6,6,nearest,2952,108.181728,191.861847,4,1789,12.120596
0.6,6,naive_target_aware,2952,60.222340,189.730532,198,186,1.260163
0.6,6,engagement_g00_d0.0,2952,60.222340,189.730532,198,186,1.260163
0.6,6,engagement_g00_d0.25,2952,64.235446,189.900942,168,193,1.307588
0.6,6,engagement_g00_d0.5,2952,65.840299,189.900942,163,190,1.287263
0.6,6,engagement_g00_d1.0,2952,68.455029,189.900942,161,195,1.321138
0.6,6,engagement_g00_d2.0,2952,73.725075,189.900942,153,197,1.334688
0.6,6,engagement_g00_d5.0,2952,90.598184,194.665214,141,196,1.327913
0.6,6,engagement_g00_d10.0,2952,103.466412,194.665214,52,281,1.903794
0.6,6,engagement_g05_d0.0,2952,67.406923,189.900942,149,207,1.402439
0.6,6,engagement_g05_d0.25,2952,68.316901,189.900942,147,203,1.375339
0.6,6,engagement_g05_d0.5,2952,69.403355,189.900942,147,201,1.361789
0.6,6,engagement_g05_d1.0,2952,71.130680,189.900942,146,204,1.382114
0.6,6,engagement_g05_d2.0,2952,76.387343,189.900942,144,203,1.375339
0.6,6,engagement_g05_d5.0,2952,92.474837,194.256895,126,223,1.510840
0.6,6,engagement_g05_d10.0,2952,105.048348,191.861847,20,543,3.678862
0.6,6,oracle_a1,2952,18.240397,71.246128,1088,628,4.254743
0.6,7,static,2971,114.290032,194.999538,0,1186,7.983844
0.6,7,nearest,2971,106.692020,190.860806,5,1156,7.781892
0.6,7,naive_target_aware,2971,66.014829,192.188452,190,237,1.595422
0.6,7,engagement_g00_d0.0,2971,66.014829,192.188452,190,237,1.595422
0.6,7,engagement_g00_d0.25,2971,70.384615,193.018501,164,233,1.568495
0.6,7,engagement_g00_d0.5,2971,71.906469,193.018501,159,234,1.575227
0.6,7,engagement_g00_d1.0,2971,74.780154,193.018501,153,248,1.669472
0.6,7,engagement_g00_d2.0,2971,81.976645,193.345003,153,242,1.629081
0.6,7,engagement_g00_d5.0,2971,100.000083,193.345003,144,228,1.534837
0.6,7,engagement_g00_d10.0,2971,110.955400,193.018501,53,307,2.066644
0.6,7,engagement_g05_d0.0,2971,73.791483,193.018501,146,238,1.602154
0.6,7,engagement_g05_d0.25,2971,74.474572,193.018501,146,236,1.588691
0.6,7,engagement_g05_d0.5,2971,75.395750,193.018501,146,238,1.602154
0.6,7,engagement_g05_d1.0,2971,77.448024,193.018501,146,241,1.622349
0.6,7,engagement_g05_d2.0,2971,83.709262,193.345003,146,238,1.602154
0.6,7,engagement_g05_d5.0,2971,101.506408,193.345003,123,246,1.656008
0.6,7,engagement_g05_d10.0,2971,106.776970,193.894309,19,417,2.807136
0.6,7,oracle_a1,2971,24.075323,93.823986,1047,353,2.376304
0.6,8,static,2983,93.749378,180.007151,0,634,4.250754
0.6,8,nearest,2983,97.399783,192.593661,5,633,4.244050
0.6,8,naive_target_aware,2983,58.634507,175.902819,192,206,1.381160
0.6,8,engagement_g00_d0.0,2983,58.634507,175.902819,192,206,1.381160
0.6,8,engagement_g00_d0.25,2983,62.333213,176.943688,160,204,1.367751
0.6,8,engagement_g00_d0.5,2983,63.663359,177.059340,155,199,1.334227
0.6,8,engagement_g00_d1.0,2983,66.470029,177.059340,152,209,1.401274
0.6,8,engagement_g00_d2.0,2983,70.666127,180.007151,150,204,1.367751
0.6,8,engagement_g00_d5.0,2983,86.835296,185.761014,146,204,1.367751
0.6,8,engagement_g00_d10.0,2983,99.973382,185.761014,51,273,1.830372
0.6,8,engagement_g05_d0.0,2983,66.062779,180.007151,150,231,1.548776
0.6,8,engagement_g05_d0.25,2983,66.843391,180.007151,146,238,1.595709
0.6,8,engagement_g05_d0.5,2983,67.689986,180.007151,146,236,1.582300
0.6,8,engagement_g05_d1.0,2983,69.323838,180.007151,145,226,1.515253
0.6,8,engagement_g05_d2.0,2983,72.974347,180.007151,144,218,1.461616
0.6,8,engagement_g05_d5.0,2983,88.585998,185.761014,131,247,1.656051
0.6,8,engagement_g05_d10.0,2983,96.539312,185.761014,19,608,4.076433
0.6,8,oracle_a1,2983,19.467287,66.421741,1101,600,4.022796
0.6,9,static,2932,96.301634,191.396320,0,619,4.222374
0.6,9,nearest,2932,107.999654,192.089223,5,1166,7.953615
0.6,9,naive_target_aware,2932,61.398321,192.089223,189,220,1.500682
0.6,9,engagement_g00_d0.0,2932,61.398321,192.089223,189,220,1.500682
0.6,9,engagement_g00_d0.25,2932,65.159349,192.089223,162,216,1.473397
0.6,9,engagement_g00_d0.5,2932,66.803066,192.089223,160,216,1.473397
0.6,9,engagement_g00_d1.0,2932,69.090714,192.089223,155,217,1.480218
0.6,9,engagement_g00_d2.0,2932,75.029213,192.936402,153,204,1.391542
0.6,9,engagement_g00_d5.0,2932,91.793437,195.736031,144,201,1.371078
0.6,9,engagement_g00_d10.0,2932,101.270309,193.815742,54,270,1.841746
0.6,9,engagement_g05_d0.0,2932,68.332668,192.089223,151,213,1.452933
0.6,9,engagement_g05_d0.25,2932,69.124623,192.089223,146,207,1.412005
0.6,9,engagement_g05_d0.5,2932,70.321731,192.089223,146,205,1.398363
0.6,9,engagement_g05_d1.0,2932,72.079404,192.538968,146,206,1.405184
0.6,9,engagement_g05_d2.0,2932,77.009671,194.147333,146,192,1.309686
0.6,9,engagement_g05_d5.0,2932,95.842800,195.736031,128,221,1.507503
0.6,9,engagement_g05_d10.0,2932,98.881417,190.911677,24,546,3.724420
0.6,9,oracle_a1,2932,20.229657,83.225521,1061,305,2.080491
0.6,10,static,3006,103.618087,197.013378,0,645,4.291417
0.6,10,nearest,3006,87.082397,193.383493,5,1201,7.990685
0.6,10,naive_target_aware,3006,60.139514,179.693976,194,184,1.224218
0.6,10,engagement_g00_d0.0,3006,60.139514,179.693976,194,184,1.224218
0.6,10,engagement_g00_d0.25,3006,64.741319,179.693976,162,179,1.190951
0.6,10,engagement_g00_d0.5,3006,65.648044,179.693976,158,181,1.204258
0.6,10,engagement_g00_d1.0,3006,68.944753,183.415022,156,186,1.237525
0.6,10,engagement_g00_d2.0,3006,75.151348,186.659852,154,176,1.170991
0.6,10,engagement_g00_d5.0,3006,91.098916,190.666506,145,216,1.437126
0.6,10,engagement_g00_d10.0,3006,98.049878,187.947326,49,351,2.335329
0.6,10,engagement_g05_d0.0,3006,67.311085,180.418841,150,189,1.257485
0.6,10,engagement_g05_d0.25,3006,68.745402,183.415022,149,184,1.224218
0.6,10,engagement_g05_d0.5,3006,69.308869,183.415022,148,185,1.230872
0.6,10,engagement_g05_d1.0,3006,71.941736,183.415022,147,193,1.284098
0.6,10,engagement_g05_d2.0,3006,77.175851,187.335493,145,185,1.230872
0.6,10,engagement_g05_d5.0,3006,93.408008,190.666506,122,215,1.430472
0.6,10,engagement_g05_d10.0,3006,102.928587,193.932007,20,666,4.431138
0.6,10,oracle_a1,3006,20.601343,68.639270,973,464,3.087159
0.6,11,static,3002,104.075630,190.037967,0,1161,7.734843
0.6,11,nearest,3002,100.198908,195.914883,39,604,4.023984
0.6,11,naive_target_aware,3002,63.210124,190.037967,183,193,1.285809
0.6,11,engagement_g00_d0.0,3002,63.210124,190.037967,183,193,1.285809
0.6,11,engagement_g00_d0.25,3002,67.732942,190.644002,160,195,1.299134
0.6,11,engagement_g00_d0.5,3002,69.327616,190.037967,157,192,1.279147
0.6,11,engagement_g00_d1.0,3002,71.725048,190.037967,154,189,1.259161
0.6,11,engagement_g00_d2.0,3002,78.949458,195.195911,152,194,1.292472
0.6,11,engagement_g00_d5.0,3002,98.494177,195.195911,144,183,1.219187
0.6,11,engagement_g00_d10.0,3002,100.888869,197.499403,52,366,2.438374
0.6,11,engagement_g05_d0.0,3002,70.889658,191.897722,151,204,1.359094
0.6,11,engagement_g05_d0.25,3002,72.316409,195.195911,149,204,1.359094
0.6,11,engagement_g05_d0.5,3002,73.107927,195.195911,147,200,1.332445
0.6,11,engagement_g05_d1.0,3002,74.704889,190.675899,145,195,1.299134
0.6,11,engagement_g05_d2.0,3002,81.295762,195.195911,144,185,1.232512
0.6,11,engagement_g05_d5.0,3002,99.319765,195.781786,129,215,1.432378
0.6,11,engagement_g05_d10.0,3002,104.061694,195.914883,24,539,3.590939
0.6,11,oracle_a1,3002,20.202286,70.663838,1050,345,2.298468
0.6,12,static,3026,98.907443,186.757214,0,623,4.117647
0.6,12,nearest,3026,113.189833,194.211587,5,1221,8.070059
0.6,12,naive_target_aware,3026,58.929129,181.457261,191,209,1.381362
0.6,12,engagement_g00_d0.0,3026,58.929129,181.457261,191,209,1.381362
0.6,12,engagement_g00_d0.25,3026,63.850675,182.837802,163,206,1.361533
0.6,12,engagement_g00_d0.5,3026,65.618874,182.837802,160,212,1.401190
0.6,12,engagement_g00_d1.0,3026,69.219790,182.837802,157,219,1.447455
0.6,12,engagement_g00_d2.0,3026,76.743123,182.837802,149,211,1.394580
0.6,12,engagement_g00_d5.0,3026,93.196594,184.968476,146,222,1.467284
0.6,12,engagement_g00_d10.0,3026,98.961458,186.757214,55,290,1.916722
0.6,12,engagement_g05_d0.0,3026,67.512211,182.837802,151,208,1.374752
0.6,12,engagement_g05_d0.25,3026,68.511984,182.837802,147,203,1.341705
0.6,12,engagement_g05_d0.5,3026,69.583931,182.837802,147,206,1.361533
0.6,12,engagement_g05_d1.0,3026,71.669086,182.837802,147,207,1.368143
0.6,12,engagement_g05_d2.0,3026,78.183534,182.837802,146,205,1.354924
0.6,12,engagement_g05_d5.0,3026,94.601690,189.520886,133,222,1.467284
0.6,12,engagement_g05_d10.0,3026,99.454709,185.394139,23,460,3.040317
0.6,12,oracle_a1,3026,18.032703,68.874193,1182,455,3.007270
0.6,13,static,3014,95.831866,194.766677,0,615,4.080956
0.6,13,nearest,3014,102.110884,189.049937,23,867,5.753152
0.6,13,naive_target_aware,3014,59.239338,186.025682,206,179,1.187790
0.6,13,engagement_g00_d0.0,3014,59.239338,186.025682,206,179,1.187790
0.6,13,engagement_g00_d0.25,3014,63.431214,186.189746,168,182,1.207697
0.6,13,engagement_g00_d0.5,3014,64.561822,186.325715,161,184,1.220969
0.6,13,engagement_g00_d1.0,3014,67.450884,186.325715,159,181,1.201062
0.6,13,engagement_g00_d2.0,3014,72.865114,190.447507,154,183,1.214333
0.6,13,engagement_g00_d5.0,3014,87.230295,189.539086,139,224,1.486397
0.6,13,engagement_g00_d10.0,3014,101.104400,193.946928,49,445,2.952887
0.6,13,engagement_g05_d0.0,3014,64.742947,186.189746,152,191,1.267419
0.6,13,engagement_g05_d0.25,3014,65.668581,186.025682,147,193,1.280690
0.6,13,engagement_g05_d0.5,3014,66.103700,186.189746,147,193,1.280690
0.6,13,engagement_g05_d1.0,3014,68.172121,186.189746,147,191,1.267419
0.6,13,engagement_g05_d2.0,3014,73.433166,188.327994,145,201,1.333776
0.6,13,engagement_g05_d5.0,3014,86.936350,189.049937,127,232,1.539482
0.6,13,engagement_g05_d10.0,3014,102.572736,193.754252,19,479,3.178500
0.6,13,oracle_a1,3014,18.181707,69.085006,1151,359,2.382216
0.6,14,static,3050,103.093589,196.742674,0,633,4.150820
0.6,14,nearest,3050,111.279671,194.444810,5,1208,7.921311
0.6,14,naive_target_aware,3050,63.822306,181.039467,176,188,1.232787
0.6,14,engagement_g00_d0.0,3050,63.822306,181.039467,176,188,1.232787
0.6,14,engagement_g00_d0.25,3050,67.718832,184.698904,157,191,1.252459
0.6,14,engagement_g00_d0.5,3050,68.563888,184.698904,154,188,1.232787
0.6,14,engagement_g00_d1.0,3050,71.021543,184.698904,152,193,1.265574
0.6,14,engagement_g00_d2.0,3050,76.040355,184.849740,151,185,1.213115
0.6,14,engagement_g00_d5.0,3050,93.615222,193.353481,148,196,1.285246
0.6,14,engagement_g00_d10.0,3050,113.327951,196.004517,53,405,2.655738
0.6,14,engagement_g05_d0.0,3050,69.254869,182.173953,150,199,1.304918
0.6,14,engagement_g05_d0.25,3050,70.530015,184.698904,149,194,1.272131
0.6,14,engagement_g05_d0.5,3050,71.160981,184.698904,149,192,1.259016
0.6,14,engagement_g05_d1.0,3050,72.868820,184.698904,147,197,1.291803
0.6,14,engagement_g05_d2.0,3050,76.850187,184.849740,147,191,1.252459
0.6,14,engagement_g05_d5.0,3050,95.539596,193.072017,132,210,1.377049
0.6,14,engagement_g05_d10.0,3050,103.989698,192.202213,15,893,5.855738
0.6,14,oracle_a1,3050,22.556518,89.934878,1172,314,2.059016
0.6,15,static,3022,100.435110,194.911133,0,1227,8.120450
0.6,15,nearest,3022,109.667271,194.911133,4,629,4.162806
0.6,15,naive_target_aware,3022,63.105971,186.809854,199,222,1.469226
0.6,15,engagement_g00_d0.0,3022,63.105971,186.809854,199,222,1.469226
0.6,15,engagement_g00_d0.25,3022,67.122245,186.809854,169,215,1.422899
0.6,15,engagement_g00_d0.5,3022,68.657902,186.809854,163,211,1.396426
0.6,15,engagement_g00_d1.0,3022,71.644897,186.809854,163,212,1.403044
0.6,15,engagement_g00_d2.0,3022,78.568999,189.740817,152,220,1.455989
0.6,15,engagement_g00_d5.0,3022,97.756583,194.902573,144,249,1.647915
0.6,15,engagement_g00_d10.0,3022,115.948657,196.636025,55,440,2.911979
0.6,15,engagement_g05_d0.0,3022,70.613980,188.127822,150,226,1.495698
0.6,15,engagement_g05_d0.25,3022,72.059221,188.844624,148,226,1.495698
0.6,15,engagement_g05_d0.5,3022,72.660054,188.844624,148,227,1.502316
0.6,15,engagement_g05_d1.0,3022,74.648717,189.668663,148,226,1.495698
0.6,15,engagement_g05_d2.0,3022,80.023945,190.394114,147,230,1.522171
0.6,15,engagement_g05_d5.0,3022,101.262318,194.911133,128,266,1.760424
0.6,15,engagement_g05_d10.0,3022,105.665850,189.740817,22,573,3.792191
0.6,15,oracle_a1,3022,20.017677,69.656627,1141,331,2.190602
0.6,16,static,3097,89.875654,187.034514,0,1200,7.749435
0.6,16,nearest,3097,96.161575,172.233473,5,642,4.145948
0.6,16,naive_target_aware,3097,57.275902,186.640998,182,175,1.130126
0.6,16,engagement_g00_d0.0,3097,57.275902,186.640998,182,175,1.130126
0.6,16,engagement_g00_d0.25,3097,62.071079,186.640998,160,176,1.136584
0.6,16,engagement_g00_d0.5,3097,63.605920,186.640998,157,181,1.168873
0.6,16,engagement_g00_d1.0,3097,66.566118,186.640998,152,181,1.168873
0.6,16,engagement_g00_d2.0,3097,72.617876,187.389936,148,185,1.194705
0.6,16,engagement_g00_d5.0,3097,88.000864,190.823164,144,197,1.272199
0.6,16,engagement_g00_d10.0,3097,96.228525,187.034514,53,391,2.525024
0.6,16,engagement_g05_d0.0,3097,63.806510,186.640998,152,197,1.272199
0.6,16,engagement_g05_d0.25,3097,64.823164,186.640998,146,201,1.298030
0.6,16,engagement_g05_d0.5,3097,66.038753,186.640998,146,199,1.285115
0.6,16,engagement_g05_d1.0,3097,68.370370,187.034514,146,195,1.259283
0.6,16,engagement_g05_d2.0,3097,73.898632,188.811624,143,212,1.369067
0.6,16,engagement_g05_d5.0,3097,88.519206,190.823164,127,220,1.420730
0.6,16,engagement_g05_d10.0,3097,96.174097,190.858262,24,651,4.204068
0.6,16,oracle_a1,3097,18.339875,73.004419,1142,267,1.724249
0.6,17,static,2945,113.035200,191.935999,0,1800,12.224109
0.6,17,nearest,2945,89.993618,182.347704,4,1127,7.653650
0.6,17,naive_target_aware,2945,61.518276,178.179552,179,185,1.256367
0.6,17,engagement_g00_d0.0,2945,61.518276,178.179552,179,185,1.256367
0.6,17,engagement_g00_d0.25,2945,66.547581,178.179552,158,184,1.249576
0.6,17,engagement_g00_d0.5,2945,68.018820,178.179552,155,187,1.269949
0.6,17,engagement_g00_d1.0,2945,71.832728,178.179552,155,186,1.263158
0.6,17,engagement_g00_d2.0,2945,77.567862,178.169969,152,191,1.297114
0.6,17,engagement_g00_d5.0,2945,97.066709,179.687337,147,205,1.392190
0.6,17,engagement_g00_d10.0,2945,96.035288,184.710449,55,327,2.220713
0.6,17,engagement_g05_d0.0,2945,69.202885,178.179552,151,189,1.283531
0.6,17,engagement_g05_d0.25,2945,70.881406,178.179552,149,190,1.290323
0.6,17,engagement_g05_d0.5,2945,71.891386,178.179552,148,188,1.276740
0.6,17,engagement_g05_d1.0,2945,74.999522,178.179552,148,188,1.276740
0.6,17,engagement_g05_d2.0,2945,79.532775,178.177635,147,181,1.229202
0.6,17,engagement_g05_d5.0,2945,95.993987,179.687337,131,205,1.392190
0.6,17,engagement_g05_d10.0,2945,98.480463,191.079399,27,577,3.918506
0.6,17,oracle_a1,2945,19.036703,69.840157,1069,385,2.614601
0.6,18,static,3040,101.267668,183.710147,0,1230,8.092105
0.6,18,nearest,3040,100.820403,195.269272,40,942,6.197368
0.6,18,naive_target_aware,3040,62.486840,183.256190,201,208,1.368421
0.6,18,engagement_g00_d0.0,3040,62.486840,183.256190,201,208,1.368421
0.6,18,engagement_g00_d0.25,3040,67.464919,185.187734,159,211,1.388158
0.6,18,engagement_g00_d0.5,3040,69.497204,185.659650,158,204,1.342105
0.6,18,engagement_g00_d1.0,3040,72.721637,187.074705,153,205,1.348684
0.6,18,engagement_g00_d2.0,3040,80.931367,189.391888,150,203,1.335526
0.6,18,engagement_g00_d5.0,3040,98.417914,189.391888,140,208,1.368421
0.6,18,engagement_g00_d10.0,3040,108.597469,194.101582,54,446,2.934211
0.6,18,engagement_g05_d0.0,3040,71.041282,185.936767,152,206,1.355263
0.6,18,engagement_g05_d0.25,3040,72.435270,187.074705,144,207,1.361842
0.6,18,engagement_g05_d0.5,3040,73.816250,187.190564,144,198,1.302632
0.6,18,engagement_g05_d1.0,3040,76.199347,189.391888,144,198,1.302632
0.6,18,engagement_g05_d2.0,3040,82.912368,189.391888,141,197,1.296053
0.6,18,engagement_g05_d5.0,3040,99.932113,189.391888,129,227,1.493421
0.6,18,engagement_g05_d10.0,3040,104.737709,185.876876,20,498,3.276316
0.6,18,oracle_a1,3040,17.187844,55.389149,1226,353,2.322368
0.6,19,static,2979,109.189860,195.753930,0,604,4.055052
0.6,19,nearest,2979,103.441539,198.905499,16,1173,7.875126
0.6,19,naive_target_aware,2979,64.658677,191.995776,186,207,1.389728
0.6,19,engagement_g00_d0.0,2979,64.658677,191.995776,186,207,1.389728
0.6,19,engagement_g00_d0.25,2979,70.732564,191.995776,157,209,1.403155
0.6,19,engagement_g00_d0.5,2979,72.251152,193.505821,155,213,1.430010
0.6,19,engagement_g00_d1.0,2979,75.907453,193.558023,154,212,1.423296
0.6,19,engagement_g00_d2.0,2979,85.430969,195.290643,150,209,1.403155
0.6,19,engagement_g00_d5.0,2979,106.657904,198.905499,148,213,1.430010
0.6,19,engagement_g00_d10.0,2979,107.517190,195.864866,56,338,2.269218
0.6,19,engagement_g05_d0.0,2979,73.857230,194.027842,150,194,1.302450
0.6,19,engagement_g05_d0.25,2979,75.477421,194.027842,147,198,1.329305
0.6,19,engagement_g05_d0.5,2979,76.533720,194.027842,146,207,1.389728
0.6,19,engagement_g05_d1.0,2979,78.827262,194.027842,146,208,1.396442
0.6,19,engagement_g05_d2.0,2979,86.292703,195.239167,146,209,1.403155
0.6,19,engagement_g05_d5.0,2979,105.896682,198.905499,136,215,1.443437
0.6,19,engagement_g05_d10.0,2979,108.887792,195.239167,20,458,3.074857
0.6,19,oracle_a1,2979,17.078113,59.297329,1187,435,2.920443
0.6,20,static,3045,105.113440,188.818412,0,636,4.177340
0.6,20,nearest,3045,103.798260,196.288496,33,920,6.042693
0.6,20,naive_target_aware,3045,61.973165,180.774747,210,195,1.280788
0.6,20,engagement_g00_d0.0,3045,61.973165,180.774747,210,195,1.280788
0.6,20,engagement_g00_d0.25,3045,66.351068,180.774747,165,188,1.234811
0.6,20,engagement_g00_d0.5,3045,67.925527,180.774747,161,186,1.221675
0.6,20,engagement_g00_d1.0,3045,70.866691,180.774747,154,187,1.228243
0.6,20,engagement_g00_d2.0,3045,77.532421,180.774747,152,190,1.247947
0.6,20,engagement_g00_d5.0,3045,95.025404,180.774747,145,192,1.261084
0.6,20,engagement_g00_d10.0,3045,105.414741,188.818412,50,429,2.817734
0.6,20,engagement_g05_d0.0,3045,69.024388,180.774747,148,210,1.379310
0.6,20,engagement_g05_d0.25,3045,70.419897,180.774747,143,209,1.372742
0.6,20,engagement_g05_d0.5,3045,71.381886,180.774747,143,206,1.353038
0.6,20,engagement_g05_d1.0,3045,73.429883,180.774747,143,207,1.359606
0.6,20,engagement_g05_d2.0,3045,79.749958,180.847195,142,211,1.385878
0.6,20,engagement_g05_d5.0,3045,96.829834,183.337767,130,261,1.714286
